State,Award Fiscal Year,Grant No,Grantee,Project Number,Title,State Wide Project,Primary Functional Category,Category Of Pollution,TMDL,Total 319h Funds,Has Pollutant Data,Current Status,Project Start,Project End
IN,2019,97548219,INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGEMENT,10,NPS Program Administration and Technical Assistance,Yes,"NPS Grants Administration
Technical Assistance/Technology Transfer
Implementing a Statewide Program (Regulatory or Non-Regulatory)
NPS State Staff Activities
Education/Information
Water Quality Assessment/Monitoring
",Agriculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$954,598 ",No,,Will start on 04/01/2018,Will be Completed On 03/31/2019
KS,2019,740524,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,1,Program Implementation,Yes,"NPS Grants Administration
NPS State Staff Activities
Education/Information
",Other NPS Pollution,NOT APPLICABLE (NA),"$1,450,000 ",No,On Schedule,Will start on 06/01/2019,Will be Completed On 05/31/2024
KS,2019,740524,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,2,KS WRAPS - Cheney Lake WRAPS Implementation SFY20-22,No,"BMP Implementation
Education/Information
",Agriculture,Implementing a TMDL,"$300,000 ",Yes,On Schedule,Will start on 07/01/2019,Will be Completed On 06/30/2023
KS,2019,740524,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,3,KS WRAPS - Cottonwood WRAPS Implementation SFY20-22,No,"BMP Implementation
Education/Information
",Agriculture,Implementing a TMDL,"$392,000 ",Yes,On Schedule,Will start on 07/01/2019,Will be Completed On 06/30/2023
KS,2019,740524,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,4,KS WRAPS - Delaware WRAPS Implementation SFY20-22,No,"BMP Implementation
Education/Information
",Agriculture,Implementing a TMDL,"$220,542 ",Yes,On Schedule,Will start on 07/01/2019,Will be Completed On 06/30/2023
KS,2019,740524,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,5,KS WRAPS - Fall River/Toronto WRAPS Implementation SFY20-22,No,"BMP Implementation
Education/Information
",Agriculture,Implementing a TMDL,"$351,000 ",Yes,On Schedule,Will start on 07/01/2019,Will be Completed On 06/30/2023
KS,2019,740524,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,6,KS WRAPS - Hillsdale WRAPS Implementation SFY20-22,No,"BMP Implementation
Education/Information
",Agriculture; Urban Runoff/Stormwater,Implementing a TMDL,"$285,000 ",Yes,On Schedule,Will start on 07/01/2019,Will be Completed On 06/30/2023
KS,2019,740524,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,7,KS WRAPS - Big Creek Middle Smoky Hill River (Kanopolis) WRAPS Implementation SFY20-22,No,"Education/Information
Other Planning
",Agriculture,Implementing a TMDL,"$95,000 ",Yes,On Schedule,Will start on 07/01/2019,Will be Completed On 06/30/2023
KS,2019,740524,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,8,KS WRAPS - Lower Kansas River WRAPS Implementation SFY20-22,No,"BMP Implementation
Education/Information
",Agriculture,Implementing a TMDL,"$255,000 ",Yes,On Schedule,Will start on 07/01/2019,Will be Completed On 06/30/2023
KS,2019,740524,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,9,KS WRAPS - Little Arkansas River WRAPS Implementation SFY20-22,No,"BMP Implementation
Education/Information
",Agriculture,Implementing a TMDL,$0 ,Yes,On Schedule,Will start on 07/01/2019,Will be Completed On 06/30/2023
KS,2019,740524,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,10,KS WRAPS - Marion WRAPS Implementation SFY20-22,No,"BMP Implementation
Education/Information
",Agriculture,Implementing a TMDL,"$300,000 ",Yes,On Schedule,Will start on 07/01/2019,Will be Completed On 06/30/2023
KS,2019,740524,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,11,KS WRAPS - Middle Kansas River WRAPS Implementation SFY20-22,No,"BMP Implementation
Education/Information
",Agriculture,Implementing a TMDL,"$255,000 ",Yes,On Schedule,Will start on 07/01/2019,Will be Completed On 06/30/2023
KS,2019,740524,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,12,KS WRAPS - John Redmond Reservoir WRAPS Implementation SFY20-22,No,"BMP Implementation
Education/Information
",Agriculture,Implementing a TMDL,"$276,000 ",Yes,On Schedule,Will start on 07/01/2019,Will be Completed On 06/30/2023
KS,2019,740524,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,13,KS WRAPS - Milford Lake WRAPS Implementation SFY20-22,No,"BMP Implementation
Education/Information
",Agriculture,Implementing a TMDL,"$420,000 ",Yes,On Schedule,Will start on 07/01/2019,Will be Completed On 06/30/2023
KS,2019,740524,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,14,KS WRAPS - Tuttle Creek WRAPS Implementation SFY20-22,No,"BMP Implementation
Education/Information
",Agriculture,Implementing a TMDL,"$439,116 ",Yes,On Schedule,Will start on 07/01/2019,Will be Completed On 06/30/2023
KS,2019,740524,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,15,KS WRAPS - Twin Lakes WRAPS Implementation SFY20-22,No,"BMP Implementation
Education/Information
",Agriculture,Implementing a TMDL,"$450,000 ",Yes,On Schedule,Will start on 07/01/2019,Will be Completed On 06/30/2023
KS,2019,740524,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,16,KS WRAPS - Upper Wakarusa WRAPS Implementation SFY20-22,No,"BMP Implementation
Education/Information
",Agriculture,Implementing a TMDL,"$375,000 ",Yes,On Schedule,Will start on 07/01/2019,Will be Completed On 06/30/2023
KS,2019,740524,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,17,Kansas Watershed Specialists SFY20,No,"BMP Design
BMP Implementation
Education/Information
",Agriculture,Implementing a TMDL,$0 ,Yes,On Schedule,Will start on 07/01/2019,Will be Completed On 12/31/2020
KS,2019,740524,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,18,Technical Assistance Partnership (DOC),No,"BMP Implementation
",Agriculture,NOT APPLICABLE (NA),$0 ,No,On Schedule,Will start on 10/01/2020,Will be Completed On 06/30/2022
KS,2019,740524,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,19,Fuller Farms 2020 Education Grant,Yes,"Education/Information
",Agriculture,NOT APPLICABLE (NA),"$20,000 ",No,On Schedule,Will start on 04/15/2020,Will be Completed On 12/31/2021
KS,2019,740524,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,20,KS WRAPS - Partnership Project WRAPS Implementation SFY2021,No,"BMP Implementation
",Agriculture; Animal Feeding Operations,Implementing a TMDL,"$350,000 ",Yes,On Schedule,Will start on 04/01/2020,Will be Completed On 12/31/2021
KS,2019,740524,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,21,KS WRAPS- Partnership Project WRAPS Implementation SFY2022,No,"Education/Information
Other Planning
",Agriculture; Animal Feeding Operations,Implementing a TMDL,"$300,000 ",No,On Schedule,Will start on 04/01/2021,Will be Completed On 12/31/2022
KY,2019,00D21419,KY ENERGY AND ENVIRONMENT CABINET,1,KDOW NPS Program Staff Support,Yes,"BMP Design
NPS Grants Administration
Technical Assistance/Technology Transfer
NPS Monitoring
Development of WBPs or Acceptable Alternatives
Implementing a Statewide Program (Regulatory or Non-Regulatory)
NPS State Staff Activities
Education/Information
GIS/Modeling
Watershed Planning
Other Planning
Water Quality Assessment/Monitoring
Monitoring Design
",Agriculture; Hydromodification; Land Disposal/Storage/Treatment; Resource Extraction; Silviculture; Turf Management; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$1,154,538 ",No,Completed,Will start on 01/01/2020,Will be Completed On 09/30/2019
KY,2019,00D21419,KY ENERGY AND ENVIRONMENT CABINET,2,UK CES NPS Staff Support,Yes,"BMP Effectiveness Monitoring
319(h) National Monitoring Project
GIS/Modeling
Monitoring Design
",Agriculture; Hydromodification; Other NPS Pollution; Silviculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$145,000 ",Yes,On Schedule,Will start on 04/08/2021,Will be Completed On 12/31/2021
KY,2019,00D21419,KY ENERGY AND ENVIRONMENT CABINET,3,Currys Fork Pathogen and Sediment Load Reduction,No,"BMP Design
Education/Information
Water Quality Assessment/Monitoring
",Land Disposal/Storage/Treatment; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$167,035 ",Yes,On Schedule,Will start on 07/01/2020,Will be Completed On 09/30/2023
KY,2019,00D21419,KY ENERGY AND ENVIRONMENT CABINET,4,Kentucky Assessment and TMDL Tracking System (KATTS) ,Yes,"Other Planning
",,NOT APPLICABLE (NA),"$150,000 ",No,On Schedule,Will start on 08/01/2019,Will be Completed On 08/01/2022
KY,2019,00D21419,KY ENERGY AND ENVIRONMENT CABINET,6,"Clarks Run, Hanging Fork, and Hinkston Creek Watershed Improvement ",No,"BMP Design
BMP Implementation
Education/Information
",Agriculture; Land Disposal/Storage/Treatment,Implementing a TMDL,"$337,499 ",Yes,On Schedule,Will start on 03/15/2020,Will be Completed On 09/30/2023
KY,2019,00D21419,KY ENERGY AND ENVIRONMENT CABINET,7,Bacon Creek Homeowner Septic System Pump Out & System Repair Program,No,"BMP Implementation
Education/Information
",Land Disposal/Storage/Treatment,Implementing a TMDL,"$54,000 ",Yes,Behind Schedule,Will start on 03/15/2020,Will be Completed On 09/30/2023
KY,2019,00D21419,KY ENERGY AND ENVIRONMENT CABINET,8,Banklick Watershed Plan Continued Implementation,No,"BMP Design
BMP Implementation
Education/Information
",Hydromodification; Urban Runoff/Stormwater,Implementing a TMDL,"$230,000 ",Yes,On Schedule,Will start on 03/15/2020,Will be Completed On 09/30/2023
KY,2019,00D21419,KY ENERGY AND ENVIRONMENT CABINET,10,Red Bird River Watershed Plan Implementation II,No,"BMP Design
BMP Implementation
Education/Information
",Hydromodification; Land Disposal/Storage/Treatment; Other NPS Pollution; Resource Extraction,Implementing a TMDL,"$178,255 ",Yes,On Schedule,Will start on 07/01/2020,Will be Completed On 09/30/2023
KY,2019,00D21419,KY ENERGY AND ENVIRONMENT CABINET,11,Brushy Creek Watershed Project,No,"BMP Design
BMP Implementation
Education/Information
",Agriculture; Other NPS Pollution,NOT APPLICABLE (NA),"$156,000 ",Yes,On Schedule,Will start on 03/01/2020,Will be Completed On 09/30/2023
KY,2019,00D21419,KY ENERGY AND ENVIRONMENT CABINET,12,North Fork: Whitesburg Tributaries Watershed Plan,No,"Watershed Planning
",Land Disposal/Storage/Treatment; Resource Extraction; Silviculture,Developing a TMDL implementation plan(s),"$47,000 ",Yes,Completed,Will start on 01/01/2020,Will be Completed On 09/30/2023
KY,2019,00D21419,KY ENERGY AND ENVIRONMENT CABINET,13,CVG Airport's Southwest Detention Basin Water Quality Retrofit,No,"BMP Design
BMP Implementation
BMP Effectiveness Monitoring
",Hydromodification; Urban Runoff/Stormwater,Implementing a TMDL,"$180,000 ",Yes,On Schedule,Will start on 07/01/2021,Will be Completed On 09/30/2023
LA,2019,99610226,LOUISIANA DEPARTMENT OF ENVIRONMENTAL QUALITY,1,Program Element 1:  NPS/Water Surveys/OTS ,Yes,"Other
NPS State Staff Activities
Other Planning
Water Quality Assessment/Monitoring
",Other NPS Pollution,NOT APPLICABLE (NA),"$1,027,075 ",No,On Schedule,Will start on 10/01/0019,Will be Completed On 09/30/0024
LA,2019,99610226,LOUISIANA DEPARTMENT OF ENVIRONMENTAL QUALITY,2,Program Element 2:  Source Water Protection Program,Yes,"Other
NPS State Staff Activities
",Other NPS Pollution,NOT APPLICABLE (NA),"$409,799 ",No,On Schedule,Will start on 10/01/0019,Will be Completed On 09/30/0024
LA,2019,99610226,LOUISIANA DEPARTMENT OF ENVIRONMENTAL QUALITY,3,Program Element 3:  Watershed Support Groups-Coordination/Education Outreach Support,Yes,"Education/Information
",Other NPS Pollution,NOT APPLICABLE (NA),"$271,626 ",No,Completed,Will start on 10/01/0019,Will be Completed On 09/30/0024
LA,2019,99610226,LOUISIANA DEPARTMENT OF ENVIRONMENTAL QUALITY,4,Program Element 4:  Laboratory Analysis,Yes,"Other Planning
",Other NPS Pollution,NOT APPLICABLE (NA),"$100,000 ",No,On Schedule,Will start on 10/01/0019,Will be Completed On 09/30/0024
LA,2019,99610226,LOUISIANA DEPARTMENT OF ENVIRONMENTAL QUALITY,5,Program Element 5:  Supplies,Yes,"Other Planning
",Other NPS Pollution,NOT APPLICABLE (NA),"$15,000 ",No,Completed,Will start on 10/01/0019,Will be Completed On 09/30/0024
LA,2019,99610226,LOUISIANA DEPARTMENT OF ENVIRONMENTAL QUALITY,6,Program Element 6:  Operating Services,Yes,"Other Planning
",Other NPS Pollution,NOT APPLICABLE (NA),"$20,000 ",No,On Schedule,Will start on 10/01/0019,Will be Completed On 09/30/0024
LA,2019,99610226,LOUISIANA DEPARTMENT OF ENVIRONMENTAL QUALITY,7,Program Element 7:  Travel,Yes,"Other Planning
",Other NPS Pollution,NOT APPLICABLE (NA),"$10,000 ",No,On Schedule,Will start on 10/01/0019,Will be Completed On 09/30/0024
LA,2019,99610226,LOUISIANA DEPARTMENT OF ENVIRONMENTAL QUALITY,8,Program Element 8:  LRWA OSDS Inspections/Workshops,Yes,"Education/Information
",Other NPS Pollution,NOT APPLICABLE (NA),"$60,000 ",No,Completed,Will start on 09/01/0020,Will be Completed On 08/31/0021
MD,2019,97352919,MD DEPT OF THE ENVIRONMENT,1,01 - MDE Analysis & Local Assistance,Yes,"Technical Assistance/Technology Transfer
NPS State Staff Activities
Education/Information
GIS/Modeling
Watershed Planning
",,NOT APPLICABLE (NA),"$164,293 ",No,Accepted by EPA,Will start on 07/01/2019,Will be Completed On 06/30/2020
MD,2019,97352919,MD DEPT OF THE ENVIRONMENT,2,02 - MDE Grants Administration,Yes,"NPS Grants Administration
NPS State Staff Activities
",,NOT APPLICABLE (NA),"$169,630 ",No,Accepted by EPA,Will start on 07/01/2019,Will be Completed On 06/30/2020
MD,2019,97352919,MD DEPT OF THE ENVIRONMENT,3,03 - MDE NPS Program Management,Yes,"Technical Assistance/Technology Transfer
Development of WBPs or Acceptable Alternatives
Development of TMDLs
Implementing a Statewide Program (Regulatory or Non-Regulatory)
NPS State Staff Activities
",,NOT APPLICABLE (NA),"$418,188 ",No,Accepted by EPA,Will start on 07/01/2019,Will be Completed On 06/30/2020
MD,2019,97352919,MD DEPT OF THE ENVIRONMENT,4,04 - MDE Targeted Watershed,Yes,"BMP Effectiveness Monitoring
319(h) National Monitoring Project
",,NOT APPLICABLE (NA),"$214,641 ",No,Accepted by EPA,Will start on 07/01/2019,Will be Completed On 06/30/2020
MD,2019,97352919,MD DEPT OF THE ENVIRONMENT,5,05 - MDE Biological Assessment,Yes,"Water Quality Assessment/Monitoring
",,NOT APPLICABLE (NA),"$299,939 ",No,Accepted by EPA,Will start on 07/01/2019,Will be Completed On 06/30/2020
MD,2019,97352919,MD DEPT OF THE ENVIRONMENT,6,06 - MDE Match,No,"BMP Implementation
",Land Disposal/Storage/Treatment,Implementing a TMDL,$0 ,Yes,Accepted by EPA,Will start on 07/01/2019,Will be Completed On 06/30/2020
MD,2019,97352919,MD DEPT OF THE ENVIRONMENT,7,07 - Baltimore County Roland Run Stream Restoration,No,"BMP Design
BMP Implementation
",Urban Runoff/Stormwater,Implementing a TMDL,"$462,309 ",Yes,Accepted by EPA,Will start on 07/01/2019,Will be Completed On 06/30/2021
MD,2019,97352919,MD DEPT OF THE ENVIRONMENT,8,08 - Washington County SCD Antietam Creek Restoration Claggett Property,No,"BMP Design
BMP Implementation
",Agriculture,Implementing a TMDL,"$400,000 ",Yes,Accepted by EPA,Will start on 07/01/2019,Will be Completed On 12/31/2021
MD,2019,97352919,MD DEPT OF THE ENVIRONMENT,9,09 - MDE Salt Training Curriculum Development,Yes,"Education/Information
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$12,000 ",No,Pending,Will start on 01/01/2022,Will be Completed On 01/30/2023
ME,2019,00A00355,PENOBSCOT INDIAN NATION,1,FY2019: Penobscot Indian Nation: Penobscot River Restoration Project,No,,Hydromodification,,"$99,882 ",No,,Will start on ,Will be Completed On 
ME,2019,00A00355,PENOBSCOT INDIAN NATION,2,Streambank stabilization and riparian restoration on Matagamon Lake,No,"BMP Implementation
Other Restoration/Protection
",,NOT APPLICABLE (NA),"$100,000 ",Yes,,Will start on ,Will be Completed On 
ME,2019,99186408,HOULTON BAND OF MALISEET INDIANS,1,"Natural stream restoration to 1.1 miles of Meduxnekeag Stream	",No,"BMP Implementation
GIS/Modeling
Other Planning
Other Restoration/Protection
",,NOT APPLICABLE (NA),"$94,092 ",Yes,,Will start on ,Will be Completed On 
MI,2019,03E01493,SAGINAW CHIPPEWA INDIAN TRIBE,1,Repairing and Replacing Onsite Septic Systems on Prioritized Tributaries with Identified Impairments on Tribal Waters in the Isabella Reservation,No,,Land Disposal/Storage/Treatment,,$0 ,No,,Will start on ,Will be Completed On 
MI,2019,97547419,MICHIGAN DEPT OF ENVIRONMENT GREAT LAKES & ENERGY,1,Skegemog and Petobego Preservation,No,"BMP Implementation
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),$0 ,Yes,,Will start on 08/30/2019,Will be Completed On 06/30/2022
MI,2019,97547419,MICHIGAN DEPT OF ENVIRONMENT GREAT LAKES & ENERGY,2,The Upper Maple Safe Recreation and Water Quality Restoration,No,"BMP Implementation
Education/Information
",Agriculture; Other NPS Pollution,Implementing a TMDL,"$398,189 ",Yes,,Will start on 10/01/2019,Will be Completed On 09/30/2022
MI,2019,97547419,MICHIGAN DEPT OF ENVIRONMENT GREAT LAKES & ENERGY,3,S.S. Lapointe Watershed Improvement,No,"BMP Implementation
Education/Information
",Agriculture; Other NPS Pollution,Implementing a TMDL,"$286,275 ",Yes,,Will start on 10/01/2019,Will be Completed On 09/30/2022
MI,2019,97547419,MICHIGAN DEPT OF ENVIRONMENT GREAT LAKES & ENERGY,4,Stream Crossing Improvements on Kids Creek,No,"BMP Implementation
",Urban Runoff/Stormwater,Implementing a TMDL,$0 ,Yes,,Will start on 09/12/2019,Will be Completed On 09/30/2022
MI,2019,97547419,MICHIGAN DEPT OF ENVIRONMENT GREAT LAKES & ENERGY,5,Upper River Raisin Riparian Protection - Phase 4,No,"BMP Implementation
",Agriculture,NOT APPLICABLE (NA),$0 ,Yes,,Will start on 08/30/2019,Will be Completed On 06/30/2022
MI,2019,97547419,MICHIGAN DEPT OF ENVIRONMENT GREAT LAKES & ENERGY,6,High Banks Creek Conservation,No,"BMP Implementation
",Other NPS Pollution,NOT APPLICABLE (NA),$0 ,Yes,Discontinued,Will start on 08/30/2019,Will be Completed On 09/30/2021
MI,2019,97547419,MICHIGAN DEPT OF ENVIRONMENT GREAT LAKES & ENERGY,7,Intensive Nutrient Management in the River Raisin,No,"BMP Implementation
Education/Information
",Agriculture,Implementing a TMDL,"$773,522 ",Yes,,Will start on 10/01/2019,Will be Completed On 09/30/2022
MI,2019,97547419,MICHIGAN DEPT OF ENVIRONMENT GREAT LAKES & ENERGY,8,Water Quality Improvements in the Flat River Watershed,No,"BMP Implementation
Education/Information
",Agriculture; Other NPS Pollution,Implementing a TMDL,"$370,495 ",Yes,,Will start on 10/01/2019,Will be Completed On 09/30/2022
MI,2019,97547419,MICHIGAN DEPT OF ENVIRONMENT GREAT LAKES & ENERGY,9,Implementing RCPP in Indian Mill Creek and Rogue River Watersheds,No,"BMP Implementation
Education/Information
",Agriculture,Implementing a TMDL,"$198,044 ",Yes,,Will start on 10/01/2019,Will be Completed On 09/30/2022
MI,2019,97547419,MICHIGAN DEPT OF ENVIRONMENT GREAT LAKES & ENERGY,10,Woodward Avenue Streetscape Storm Water BMP,No,"BMP Implementation
Education/Information
",Urban Runoff/Stormwater,Implementing a TMDL,"$272,975 ",Yes,,Will start on 08/30/2019,Will be Completed On 06/30/2022
MI,2019,97547419,MICHIGAN DEPT OF ENVIRONMENT GREAT LAKES & ENERGY,11,Plaster Creek Watershed Restoration 4,No,"BMP Implementation
Education/Information
",Hydromodification; Urban Runoff/Stormwater,Implementing a TMDL,"$155,760 ",Yes,,Will start on 10/01/2020,Will be Completed On 09/30/2022
MN,2019,96584513,PRAIRIE ISLAND INDIAN COMMUNITY,1,FY2019: Prairie Island Indian Community: Project to Eliminate De-icing salts at Tribal Admin Center,No,,Urban Runoff/Stormwater,,"$100,000 ",No,,Will start on ,Will be Completed On 
MN,2019,96584513,PRAIRIE ISLAND INDIAN COMMUNITY,2,Erosion Mitigation at Elk Run,No,,Agriculture; Urban Runoff/Stormwater,,$0 ,No,,Will start on ,Will be Completed On 
MN,2019,97593519,MINNESOTA POLLUTION CONTROL AGENCY,1,Brush Creek & Blue Earth River Sediment,No,"BMP Implementation
Education/Information
",Agriculture; Hydromodification,Implementing a TMDL,"$387,000 ",Yes,On Schedule,Will start on 01/01/2020,Will be Completed On 08/31/2023
MN,2019,97593519,MINNESOTA POLLUTION CONTROL AGENCY,2,Crystal Lake Management Plan,No,"BMP Design
BMP Implementation
",Other NPS Pollution,Implementing a TMDL,"$216,066 ",Yes,On Schedule,Will start on 01/01/2020,Will be Completed On 08/31/2023
MN,2019,97593519,MINNESOTA POLLUTION CONTROL AGENCY,3,"Improving Chetomba, Sacred Heart & Wood Lake Creek",No,"BMP Implementation
Education/Information
",,Implementing a TMDL,"$499,860 ",Yes,On Schedule,Will start on 05/19/2020,Will be Completed On 08/31/2023
MN,2019,97593519,MINNESOTA POLLUTION CONTROL AGENCY,4,Lake Carlos Watershed Improvement Project,No,"BMP Design
BMP Implementation
Education/Information
",Agriculture; Hydromodification; Other NPS Pollution,Implementing a TMDL,"$300,000 ",Yes,On Schedule,Will start on 03/01/2020,Will be Completed On 08/31/2020
MN,2019,97593519,MINNESOTA POLLUTION CONTROL AGENCY,5,"Marine on St. Croix Stormwater, Phase 4 (partially funded)",No,"BMP Design
BMP Implementation
",Urban Runoff/Stormwater,Implementing a TMDL,"$55,635 ",Yes,On Schedule,Will start on 03/01/2020,Will be Completed On 08/31/2023
MN,2019,97593519,MINNESOTA POLLUTION CONTROL AGENCY,6,North Branch Yellow Medicine River Protection Project,No,"BMP Design
BMP Implementation
",Agriculture; Hydromodification,Implementing a TMDL,"$106,000 ",Yes,On Schedule,Will start on 01/01/2020,Will be Completed On 08/31/2023
MN,2019,97593519,MINNESOTA POLLUTION CONTROL AGENCY,7,Partridge River E. coli Reduction Project- Phase II,No,"BMP Design
BMP Implementation
Education/Information
",Animal Feeding Operations,Implementing a TMDL,"$221,610 ",Yes,Behind Schedule,Will start on 03/03/2020,Will be Completed On 08/31/2023
MN,2019,97593519,MINNESOTA POLLUTION CONTROL AGENCY,8,Pomme de Terre Watershed BMP Implementation,No,"BMP Design
BMP Implementation
Education/Information
",Agriculture,Implementing a TMDL,"$304,100 ",Yes,On Schedule,Will start on 01/01/2020,Will be Completed On 08/31/2023
MN,2019,97593519,MINNESOTA POLLUTION CONTROL AGENCY,9,Sweeney Lake WQ Improvement Project,No,"BMP Design
BMP Implementation
Education/Information
",Urban Runoff/Stormwater,Implementing a TMDL,"$330,000 ",Yes,On Schedule,Will start on 12/20/2019,Will be Completed On 08/31/2023
MN,2019,97593519,MINNESOTA POLLUTION CONTROL AGENCY,10,"VLAWMO Bacteria, Sediment, & Nutrient Reduction Project",No,"BMP Design
BMP Implementation
BMP Effectiveness Monitoring
Education/Information
Monitoring Design
",Urban Runoff/Stormwater,Implementing a TMDL,"$302,679 ",Yes,On Schedule,Will start on 11/27/2019,Will be Completed On 08/31/2023
MO,2019,740725,MISSOURI DEPARTMENT OF NATURAL RESOURCES,1,FY2019 - DNR Big Oak Tree State Park Wetland Restoration [implementing NPSMP] [split funded with FY2018],No,"BMP Design
Education/Information
Other Planning
",,NOT APPLICABLE (NA),"$200,000 ",No,Behind Schedule,Will start on 11/01/2019,Will be Completed On 10/31/2022
MO,2019,740725,MISSOURI DEPARTMENT OF NATURAL RESOURCES,2,FY2019 - MU - Statewide Lakes Assessment Program 2021-22 - Split funded with FY2021 [statewide WQ monitoring],Yes,"Water Quality Assessment/Monitoring
",,NOT APPLICABLE (NA),"$202,868 ",No,On Schedule,Will start on 04/01/2021,Will be Completed On 03/31/2022
MO,2019,740725,MISSOURI DEPARTMENT OF NATURAL RESOURCES,3,FY2019 - MU Lakes of Missouri Volunteer Program 2021-22 - Split funded with FY2020 and FY2021 [statewide WQ monitoring],Yes,"Water Quality Assessment/Monitoring
",,NOT APPLICABLE (NA),"$185,708 ",No,On Schedule,Will start on 04/01/2021,Will be Completed On 03/31/2022
MO,2019,740725,MISSOURI DEPARTMENT OF NATURAL RESOURCES,4,FY2019 - City of Frontenac Countryside Channel Improvement - Deer Creek Watershed [split funded with FY2019 and FY2021 (Part 2),No,"BMP Implementation
",Urban Runoff/Stormwater,Implementing a TMDL,"$213,388 ",Yes,On Schedule,Will start on 07/01/2021,Will be Completed On 09/30/2024
MO,2019,740725,MISSOURI DEPARTMENT OF NATURAL RESOURCES,5,"City of Frontenac - Timber Trail to Briar Ridge Channel Project - Part 3 [spilt funded with FY2015, 2016, 2017 and 2019]",No,"BMP Design
BMP Implementation
",Urban Runoff/Stormwater,Implementing a TMDL,$497 ,Yes,On Schedule,Will start on 10/01/2019,Will be Completed On 09/30/2022
MO,2019,740725,MISSOURI DEPARTMENT OF NATURAL RESOURCES,6,"WCO - The  Upper Sac Implementation project [split funded with FY2018, 2019, 2021]",No,"BMP Implementation
Education/Information
",Agriculture,Implementing a TMDL,"$100,862 ",Yes,Pending,Will start on 09/01/2021,Will be Completed On 08/31/2025
MO,2019,740725,MISSOURI DEPARTMENT OF NATURAL RESOURCES,7,"FY2019 - NCMRWC - East Locust Creek Reservoir Shoreline Protection - Implementation of NPSMP -  Split funded from FY2017, 2018, 2019, 2020, 2021 and 2022",No,"BMP Design
",Agriculture,NOT APPLICABLE (NA),"$15,253 ",No,Pending,Will start on 11/01/2021,Will be Completed On 10/31/2024
MO,2019,740725,MISSOURI DEPARTMENT OF NATURAL RESOURCES,8,FY2019 - The Lake of the Ozarks Planning and Demonstration Project [split funded with FY21},No,"Watershed Planning
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$250,000 ",Yes,Pending,Will start on 01/01/2022,Will be Completed On 12/31/2023
MO,2019,740725,MISSOURI DEPARTMENT OF NATURAL RESOURCES,9,FY2019 - Missouri Stream Team Watershed Coalition - From the County to the Classroom: Highlighting Nonpoint Pollution Reduction Success Stories in Missouri,Yes,"Education/Information
",Agriculture; Other NPS Pollution,NOT APPLICABLE (NA),"$9,963 ",No,On Schedule,Will start on 01/01/2022,Will be Completed On 12/31/2023
MS,2019,99486619,MS DEPT OF ENVIRONMENTAL QUALITY,1,NPS Program Administration,Yes,"NPS Grants Administration
NPS State Staff Activities
",Other NPS Pollution,NOT APPLICABLE (NA),"$261,749 ",No,On Schedule,Will start on 07/11/2019,Will be Completed On 09/30/2023
MS,2019,99486619,MS DEPT OF ENVIRONMENTAL QUALITY,2,NPS Program Implementation,Yes,"Implementing a Statewide Program (Regulatory or Non-Regulatory)
NPS State Staff Activities
",Other NPS Pollution,NOT APPLICABLE (NA),"$310,227 ",No,On Schedule,Will start on 07/11/2019,Will be Completed On 09/30/2023
MS,2019,99486619,MS DEPT OF ENVIRONMENTAL QUALITY,3,NPS Watershed Planning,Yes,"Watershed Planning
",Other NPS Pollution,NOT APPLICABLE (NA),"$324,947 ",No,On Schedule,Will start on 07/11/2019,Will be Completed On 09/30/2023
MS,2019,99486619,MS DEPT OF ENVIRONMENTAL QUALITY,4,NPS Watershed Projects Support,Yes,"BMP Effectiveness Monitoring
",Other NPS Pollution,NOT APPLICABLE (NA),"$184,004 ",No,On Schedule,Will start on 07/11/2019,Will be Completed On 09/30/2023
