State,Award Fiscal Year,Grant No,Grantee,Project Number,Title,State Wide Project,Primary Functional Category,Category Of Pollution,TMDL,Total 319h Funds,Has Pollutant Data,Current Status,Project Start,Project End
MI,2018,97547418,MICHIGAN DEPT OF ENVIRONMENT GREAT LAKES & ENERGY,3,Alger Street Stream Bank Stabilization,No,"BMP Design/Implementation
",Hydromodification,NOT APPLICABLE (NA),"$243,450 ",No,On Schedule,Did start on 11/12/2018,Will be Completed On 09/30/2021
MI,2018,97547418,MICHIGAN DEPT OF ENVIRONMENT GREAT LAKES & ENERGY,4,Swan Creek and Headwaters Protection,No,"BMP Design/Implementation
",Construction,NOT APPLICABLE (NA),$0 ,Yes,Completed,Did start on 09/14/2018,Will be Completed On 12/31/2020
MI,2018,97547418,MICHIGAN DEPT OF ENVIRONMENT GREAT LAKES & ENERGY,5,Dwight Lydell Park - Mill Creek Restoration,No,"BMP Design/Implementation
",Hydromodification,NOT APPLICABLE (NA),$0 ,Yes,Completed,Did start on 09/14/2018,Will be Completed On 06/30/2021
MI,2018,97547418,MICHIGAN DEPT OF ENVIRONMENT GREAT LAKES & ENERGY,6,Preserving Land in the Cedar River Watershed,No,"BMP Design/Implementation
",Construction; Other NPS Pollution,NOT APPLICABLE (NA),"$175,007 ",Yes,On Schedule,Did start on 11/01/2018,Will be Completed On 10/31/2021
MI,2018,97547418,MICHIGAN DEPT OF ENVIRONMENT GREAT LAKES & ENERGY,7,Gompers School GSI,No,"BMP Design/Implementation
",All Sources,Implementing a TMDL,$0 ,No,Never Initiated,Did start on 09/15/2018,Will be Completed On 06/30/2021
MN,2018,97593518,MINNESOTA POLLUTION CONTROL AGENCY,1,Chisago Lakes Gully Restorations – Green Lake,No,"BMP Implementation
",Hydromodification,Implementing a TMDL,"$50,000 ",Yes,Completed,Will start on 04/01/2019,Will be Completed On 11/01/2019
MN,2018,97593518,MINNESOTA POLLUTION CONTROL AGENCY,2,Hawk Creek Watershed FY 2018 Implementation Project,No,"BMP Design
BMP Implementation
Education/Information
",Agriculture; Hydromodification,Implementing a TMDL,"$477,000 ",Yes,On Schedule,Will start on 03/01/2019,Will be Completed On 08/31/2022
MN,2018,97593518,MINNESOTA POLLUTION CONTROL AGENCY,3,Internal Loading BMPs in Spring and Prior Lakes,No,"BMP Design
BMP Implementation
Education/Information
",Other NPS Pollution,Implementing a TMDL,"$80,300 ",Yes,On Schedule,Will start on 02/18/2019,Will be Completed On 12/31/2021
MN,2018,97593518,MINNESOTA POLLUTION CONTROL AGENCY,4,Long Prairie River Streambank Project,No,"BMP Design
BMP Implementation
Education/Information
",Agriculture; Hydromodification,Implementing a TMDL,"$156,450 ",Yes,On Schedule,Will start on 03/01/2019,Will be Completed On 08/31/2022
MN,2018,97593518,MINNESOTA POLLUTION CONTROL AGENCY,5,"Marine on St. Croix Stormwater, Phase 3",No,"BMP Design
BMP Implementation
",Urban Runoff/Stormwater,Implementing a TMDL,"$169,000 ",Yes,On Schedule,Will start on 04/01/2019,Will be Completed On 12/31/2021
MN,2018,97593518,MINNESOTA POLLUTION CONTROL AGENCY,6,Middle Sand Creek Corridor Restoration Project,No,"BMP Design
BMP Implementation
Education/Information
",Hydromodification,Implementing a TMDL,"$291,000 ",Yes,On Schedule,Will start on 04/01/2019,Will be Completed On 12/31/2020
MN,2018,97593518,MINNESOTA POLLUTION CONTROL AGENCY,7,Middle Sauk River Field Runoff Reduction,No,"BMP Implementation
BMP Effectiveness Monitoring
Education/Information
",Agriculture,Implementing a TMDL,"$104,000 ",No,On Schedule,Will start on 04/01/2019,Will be Completed On 08/31/2022
MN,2018,97593518,MINNESOTA POLLUTION CONTROL AGENCY,8,Partridge River E-Coli Reduction,No,"BMP Design
BMP Implementation
Education/Information
",Animal Feeding Operations,Implementing a TMDL,"$79,772 ",Yes,On Schedule,Will start on 03/01/2019,Will be Completed On 08/31/2022
MN,2018,97593518,MINNESOTA POLLUTION CONTROL AGENCY,9,Shingle Creek Watershed SRP Reduction,No,"BMP Design
BMP Implementation
",Urban Runoff/Stormwater,Implementing a TMDL,"$72,170 ",Yes,On Schedule,Will start on 03/15/2019,Will be Completed On 08/31/2022
MN,2018,97593518,MINNESOTA POLLUTION CONTROL AGENCY,10,South Heron Lake TMDL Implementation,No,"BMP Design
BMP Implementation
",Agriculture,Implementing a TMDL,"$13,605 ",Yes,Discontinued,Will start on 04/01/2019,Will be Completed On 08/31/2022
MN,2018,97593518,MINNESOTA POLLUTION CONTROL AGENCY,11,Upper Buffalo River Sediment Reduction,No,"BMP Design
BMP Implementation
Education/Information
",Agriculture; Hydromodification,Implementing a TMDL,"$498,000 ",Yes,On Schedule,Will start on 03/01/2019,Will be Completed On 09/30/2022
MN,2018,97593518,MINNESOTA POLLUTION CONTROL AGENCY,12,Waiver Project,Yes,"Other Restoration/Protection
",Agriculture,NOT APPLICABLE (NA),"$540,000 ",No,On Schedule,Will start on 10/31/2018,Will be Completed On 10/31/2022
MN,2018,97593518,MINNESOTA POLLUTION CONTROL AGENCY,13,Plum Creek NKE Plan Phase 1B,No,"BMP Design
BMP Implementation
",Agriculture; Hydromodification,Developing a TMDL,"$390,455 ",Yes,Pending,Will start on 03/01/2022,Will be Completed On 08/31/2022
MO,2018,740724,MISSOURI DEPARTMENT OF NATURAL RESOURCES,1,TNC - Kiefer Creek Streambank Stabilization and Riparian Improvement Project - Part 2 [split funded with FY2017],No,"BMP Design
BMP Implementation
",Agriculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$300,000 ",Yes,On Schedule,Will start on 01/15/2020,Will be Completed On 01/15/2023
MO,2018,740724,MISSOURI DEPARTMENT OF NATURAL RESOURCES,2,"LOWA LILs and Clean Marina Project - Part 3 [split funded with FY2014, 2015, 2016]",No,"BMP Implementation
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$150,000 ",Yes,On Schedule,Will start on 08/01/2016,Will be Completed On 06/30/0023
MO,2018,740724,MISSOURI DEPARTMENT OF NATURAL RESOURCES,3,Missouri Botanical Garden Deer Creek Watershed Initiative Project - Phase IV  (Part 2) [split funded with FY2017],No,"BMP Implementation
",Urban Runoff/Stormwater,Implementing a TMDL,"$132,310 ",Yes,On Schedule,Will start on 10/01/2019,Will be Completed On 09/30/2022
MO,2018,740724,MISSOURI DEPARTMENT OF NATURAL RESOURCES,4,"USGS Joint Funding Agreement for James River Streamgage and WQ Monitoring  [split funded with FY2015, 2017]",No,"Watershed Planning
Water Quality Assessment/Monitoring
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$11,000 ",No,Completed,Will start on 10/01/2019,Will be Completed On 09/30/2021
MO,2018,740724,MISSOURI DEPARTMENT OF NATURAL RESOURCES,5,FY2018 - DNR Big Oak Tree State Park Wetland Restoration [Implementing NPSMP] [split funded with FY2019],No,"BMP Design
Education/Information
",Agriculture,NOT APPLICABLE (NA),"$600,000 ",No,Behind Schedule,Will start on 11/01/2019,Will be Completed On 10/31/2022
MO,2018,740724,MISSOURI DEPARTMENT OF NATURAL RESOURCES,6,"MCMC - Our MO Waters Agricultural Watershed Monitoring [split funded with FY2014, 2015, 2016]",Yes,"Water Quality Assessment/Monitoring
",Agriculture,NOT APPLICABLE (NA),"$125,000 ",No,On Schedule,Did start on 04/01/2016,Will be Completed On 03/31/2023
MO,2018,740724,MISSOURI DEPARTMENT OF NATURAL RESOURCES,7,"MSU - The James River Planning and Demonstration Project [split funded with FY2015, 2017]",No,"BMP Implementation
Watershed Planning
",Agriculture; Urban Runoff/Stormwater,Implementing a TMDL,"$8,162 ",No,Completed,Will start on 05/01/2018,Will be Completed On 12/31/2020
MO,2018,740724,MISSOURI DEPARTMENT OF NATURAL RESOURCES,8,The Lake Taneycomo-White River Watershed Based Planning and Demonstration Project [split funded with FY2017],No,"BMP Implementation
Education/Information
GIS/Modeling
Watershed Planning
Water Quality Assessment/Monitoring
",Agriculture; Urban Runoff/Stormwater,Implementing a TMDL,"$118,576 ",Yes,On Schedule,Will start on 11/01/2019,Will be Completed On 12/31/2022
MO,2018,740724,MISSOURI DEPARTMENT OF NATURAL RESOURCES,9,"WCO - The  Upper Sac Implementation project [split funded with FY2019, 2021]",No,"BMP Implementation
Education/Information
",Agriculture,Implementing a TMDL,"$213,388 ",Yes,Pending,Will start on 09/01/2021,Will be Completed On 08/31/2025
MO,2018,740724,MISSOURI DEPARTMENT OF NATURAL RESOURCES,10,"Greater Bonne Femme Watershed Based Plan Development and Demonstration - Part 3 [split funded with FY2015, FY2017 and FY2018]",No,"Education/Information
Watershed Planning
Water Quality Assessment/Monitoring
",Agriculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$10,000 ",No,Behind Schedule,Will start on 08/01/2018,Will be Completed On 07/31/2022
MO,2018,740724,MISSOURI DEPARTMENT OF NATURAL RESOURCES,11,"FY2018 - NCMRWC - East Locust Creek Reservoir Shoreline Protection - Implementation of NPSMP -  Split funded from FY2017, 2018, 2019, 2020, 2021 and 2022",No,"BMP Design
",Agriculture,NOT APPLICABLE (NA),"$8,383 ",No,Pending,Will start on 11/01/2021,Will be Completed On 10/31/2024
MO,2018,740724,MISSOURI DEPARTMENT OF NATURAL RESOURCES,12,FY2018 - Pershing State Park Wetland Protection and Log Jam Removal [implementation of NPSMP] ,No,"Other Planning
",,NOT APPLICABLE (NA),"$149,114 ",Yes,Pending,Will start on 02/01/2022,Will be Completed On 01/31/2022
MO,2018,740724,MISSOURI DEPARTMENT OF NATURAL RESOURCES,13,Black Creek Leveraging for 2018 Grant,No,,,,$0 ,Yes,,Will start on ,Will be Completed On 
MO,2018,740724,MISSOURI DEPARTMENT OF NATURAL RESOURCES,14,James River Leveraging for 2018 grant,No,,,,$0 ,Yes,,Will start on ,Will be Completed On 
MO,2018,740724,MISSOURI DEPARTMENT OF NATURAL RESOURCES,15,North Fabius Leveraging for 2018 grant,No,,,,$0 ,Yes,,Will start on ,Will be Completed On 
MO,2018,740724,MISSOURI DEPARTMENT OF NATURAL RESOURCES,16,Perry County Karst Leveraging for 2018 Grant,No,,,,$0 ,Yes,,Will start on ,Will be Completed On 
MO,2018,740724,MISSOURI DEPARTMENT OF NATURAL RESOURCES,17,Spring River Leveraging for 2018 Grant,No,,,,$0 ,Yes,,Will start on ,Will be Completed On 
MO,2018,740724,MISSOURI DEPARTMENT OF NATURAL RESOURCES,18,Upper Little Sac Leveraging for 2018 Grant,No,"BMP Implementation
",Agriculture,,$0 ,Yes,,Will start on ,Will be Completed On 
MO,2018,99731309,MISSOURI DEPARTMENT OF NATURAL RESOURCES,1,FFY2018-2019 Performance Partnership Grant,Yes,"NPS State Staff Activities
GIS/Modeling
Watershed Planning
Water Quality Assessment/Monitoring
",,NOT APPLICABLE (NA),"$3,654,000 ",No,Completed,Will start on 10/01/2017,Will be Completed On 09/30/2019
MS,2018,99486618,MS DEPT OF ENVIRONMENTAL QUALITY,1,USGS Agreement,Yes,"BMP Effectiveness Monitoring
",Agriculture,NOT APPLICABLE (NA),"$255,000 ",No,Completed,Will start on 10/01/2018,Will be Completed On 09/30/2019
MS,2018,99486618,MS DEPT OF ENVIRONMENTAL QUALITY,2,Adopt-A-Stream,Yes,"Education/Information
",Agriculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$85,172 ",No,Completed,Will start on 10/15/2018,Will be Completed On 09/30/2019
MS,2018,99486618,MS DEPT OF ENVIRONMENTAL QUALITY,3,Upper Little Bayou Pierre,No,"BMP Implementation
Education/Information
",Agriculture,Implementing a TMDL,"$400,000 ",Yes,Behind Schedule,Will start on 03/01/2019,Will be Completed On 02/28/2022
MS,2018,99486618,MS DEPT OF ENVIRONMENTAL QUALITY,5,CZARA Project,Yes,"Education/Information
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$169,000 ",No,Behind Schedule,Will start on 10/01/0017,Will be Completed On 09/30/2022
MS,2018,99486618,MS DEPT OF ENVIRONMENTAL QUALITY,6,Old Fort Bayou,No,"BMP Implementation
",Agriculture,Implementing a TMDL,"$188,104 ",Yes,Behind Schedule,Will start on 11/25/2019,Will be Completed On 08/31/2022
MS,2018,99486618,MS DEPT OF ENVIRONMENTAL QUALITY,7,Sherman Creek,No,"BMP Implementation
Education/Information
",Agriculture,Implementing a TMDL,"$253,000 ",Yes,Behind Schedule,Will start on 03/01/2019,Will be Completed On 03/31/2022
MS,2018,99486618,MS DEPT OF ENVIRONMENTAL QUALITY,8,NPS Watershed Projects Support,Yes,"BMP Effectiveness Monitoring
",Agriculture,NOT APPLICABLE (NA),"$156,026 ",No,Behind Schedule,Will start on 10/01/2017,Will be Completed On 09/30/2022
MS,2018,99486618,MS DEPT OF ENVIRONMENTAL QUALITY,9,Watershed Planning Support,Yes,"Watershed Planning
",Other NPS Pollution,NOT APPLICABLE (NA),"$322,501 ",No,Behind Schedule,Will start on 10/01/2017,Will be Completed On 09/30/2022
MS,2018,99486618,MS DEPT OF ENVIRONMENTAL QUALITY,10,NPS Administration,Yes,"NPS Grants Administration
NPS State Staff Activities
",Other NPS Pollution,NOT APPLICABLE (NA),"$260,665 ",No,Behind Schedule,Will start on 10/01/2017,Will be Completed On 09/30/2022
MS,2018,99486618,MS DEPT OF ENVIRONMENTAL QUALITY,11,NPS Program Implementation,Yes,"Implementing a Statewide Program (Regulatory or Non-Regulatory)
NPS State Staff Activities
",Other NPS Pollution,NOT APPLICABLE (NA),"$426,963 ",No,Behind Schedule,Will start on 10/01/2017,Will be Completed On 09/30/2022
MS,2018,99486618,MS DEPT OF ENVIRONMENTAL QUALITY,12,Education & Outreach Projects,Yes,"Education/Information
",Agriculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$161,500 ",No,On Schedule,Will start on 10/01/2017,Will be Completed On 09/30/2022
MS,2018,99486618,MS DEPT OF ENVIRONMENTAL QUALITY,13,Basinwide Approach Projects,Yes,"BMP Implementation
",Agriculture,NOT APPLICABLE (NA),"$57,000 ",No,On Schedule,Will start on 07/01/2019,Will be Completed On 09/30/2022
MS,2018,99486618,MS DEPT OF ENVIRONMENTAL QUALITY,14,Envirothon 2020,Yes,"Education/Information
",Agriculture,NOT APPLICABLE (NA),"$30,000 ",No,Completed,Will start on 10/11/2019,Will be Completed On 09/30/2020
MS,2018,99486618,MS DEPT OF ENVIRONMENTAL QUALITY,15,Forestry BMP Survey,Yes,"BMP Design
Education/Information
Monitoring Design
",Silviculture,NOT APPLICABLE (NA),"$7,005 ",No,Completed,Will start on 05/21/2019,Will be Completed On 06/30/2021
MS,2018,99486618,MS DEPT OF ENVIRONMENTAL QUALITY,16,Northwest MS RC&D - Teacher Workshops 2019,Yes,"Education/Information
",Agriculture,NOT APPLICABLE (NA),"$10,139 ",No,Completed,Will start on 03/27/2019,Will be Completed On 09/30/2019
MS,2018,99486618,MS DEPT OF ENVIRONMENTAL QUALITY,17,Summer Ecology Day Camp 2019,Yes,"Education/Information
",Other NPS Pollution,NOT APPLICABLE (NA),"$20,000 ",No,Completed,Will start on 06/01/2018,Will be Completed On 04/30/2020
MS,2018,99486618,MS DEPT OF ENVIRONMENTAL QUALITY,18,Old Fort Bayou (Feasability Study),No,"BMP Design
",Marinas and Recreational Boating,Implementing a TMDL,"$7,485 ",No,Completed,Will start on 12/17/2019,Will be Completed On 08/31/2021
MS,2018,99486618,MS DEPT OF ENVIRONMENTAL QUALITY,19,Mobile Classroom,Yes,"Education/Information
",,NOT APPLICABLE (NA),"$56,000 ",No,On Schedule,Will start on 02/14/2020,Will be Completed On 02/13/2022
MS,2018,99486618,MS DEPT OF ENVIRONMENTAL QUALITY,20,Project Learning Tree 2020,Yes,"Education/Information
",Other NPS Pollution,NOT APPLICABLE (NA),"$40,500 ",No,Completed,Will start on 01/02/2020,Will be Completed On 12/31/2020
MS,2018,99486618,MS DEPT OF ENVIRONMENTAL QUALITY,21,Dry Creek,No,"BMP Implementation
Education/Information
",Agriculture,Implementing a TMDL,"$115,809 ",No,On Schedule,Will start on 01/09/2018,Will be Completed On 09/30/2021
MS,2018,99486618,MS DEPT OF ENVIRONMENTAL QUALITY,22,Forestry BMP Survey 2,Yes,"Education/Information
",Silviculture,NOT APPLICABLE (NA),"$42,818 ",No,Behind Schedule,Will start on 07/01/2021,Will be Completed On 09/30/2022
MT,2018,96867901,CONFEDERATED SALISH & KOOTENAI  TRIBES,1,NPS Water Quality Management Activities On Valley Creek in The Jocko River Watershed,No,,Agriculture; Silviculture,,"$100,000 ",No,,Will start on ,Will be Completed On 
MT,2018,99833618,MT DEPARTMENT OF ENVIRONMENTAL QUALITY,1,Granite Creek Sediment Reduction Project,No,"BMP Implementation
BMP Effectiveness Monitoring
Education/Information
GIS/Modeling
",Silviculture,Implementing a TMDL,"$90,000 ",Yes,Completed,Will start on 07/01/2018,Will be Completed On 01/31/2020
MT,2018,99833618,MT DEPARTMENT OF ENVIRONMENTAL QUALITY,2,Tramway Creek Mine Reclamation and Metals Reduction,No,"BMP Implementation
GIS/Modeling
Other Restoration/Protection
",Historical Pollutants; Resource Extraction,Developing a TMDL,"$240,000 ",Yes,On Schedule,Will start on 07/01/2018,Will be Completed On 12/31/2021
MT,2018,99833618,MT DEPARTMENT OF ENVIRONMENTAL QUALITY,3,Fencing and Riparian Improvements on Miller Creek,No,"BMP Design
BMP Implementation
",Agriculture,Implementing a TMDL,"$48,250 ",Yes,Completed,Will start on 07/25/2018,Will be Completed On 06/30/2020
MT,2018,99833618,MT DEPARTMENT OF ENVIRONMENTAL QUALITY,4,Dry Creek Restoration,No,"BMP Implementation
",Agriculture,Implementing a TMDL,"$50,000 ",Yes,On Schedule,Will start on 07/30/2018,Will be Completed On 12/15/2020
MT,2018,99833618,MT DEPARTMENT OF ENVIRONMENTAL QUALITY,5,Cow Creek Restoration Project,No,"BMP Design
BMP Implementation
",Agriculture,Developing a TMDL,"$67,619 ",Yes,Completed,Will start on 08/03/2018,Will be Completed On 06/30/2021
MT,2018,99833618,MT DEPARTMENT OF ENVIRONMENTAL QUALITY,6,319 Education and Outreach Mini-Grant Program,Yes,"Education/Information
",Historical Pollutants,NOT APPLICABLE (NA),"$40,000 ",No,Completed,Will start on 07/27/2018,Will be Completed On 06/30/2021
MT,2018,99833618,MT DEPARTMENT OF ENVIRONMENTAL QUALITY,7,French Creek Restoration,No,"BMP Implementation
",Resource Extraction,Implementing a TMDL,"$240,000 ",Yes,Completed,Will start on 07/01/2018,Will be Completed On 06/30/2021
MT,2018,99833618,MT DEPARTMENT OF ENVIRONMENTAL QUALITY,8,Muddy Creek Headwaters Animal Waste Management,No,"BMP Implementation
Education/Information
",Agriculture,Implementing a TMDL,"$10,474 ",Yes,Completed,Will start on 07/01/2018,Will be Completed On 09/30/2020
NC,2018,99465718,NORTH CAROLINA DEQ,1,Durham County Community Conservation Assistance Program,No,"BMP Implementation
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$100,000 ",Yes,Behind Schedule,Will start on 01/01/2019,Will be Completed On 06/30/2022
NC,2018,99465718,NORTH CAROLINA DEQ,2,Reducing Stormwater Runoff Volume on the UNC Wilmington Campus,No,"BMP Implementation
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$117,131 ",Yes,Completed,Will start on 01/01/2019,Will be Completed On 12/31/2020
NC,2018,99465718,NORTH CAROLINA DEQ,3,"Stormwater Volume Reduction in Ward Shore Park, Swansboro",No,"BMP Implementation
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$67,323 ",Yes,Completed,Will start on 03/22/2019,Will be Completed On 06/30/2021
NC,2018,99465718,NORTH CAROLINA DEQ,4,Ellerbe Creek Green Infrastructure Implementation Phase II,No,"BMP Implementation
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$146,518 ",Yes,Completed,Will start on 01/01/2019,Will be Completed On 12/31/2021
NC,2018,99465718,NORTH CAROLINA DEQ,5,Repairing Failing Septic Systems to Protect the Rocky River Watershed,No,"BMP Implementation
",Land Disposal/Storage/Treatment,NOT APPLICABLE (NA),"$250,887 ",Yes,Completed,Will start on 01/01/2019,Will be Completed On 12/31/2021
NC,2018,99465718,NORTH CAROLINA DEQ,6,City of Hendersonville Patton Park Stormwater Retrofits,No,"BMP Implementation
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$100,000 ",Yes,Completed,Will start on 01/01/2019,Will be Completed On 06/30/2020
NC,2018,99465718,NORTH CAROLINA DEQ,7,Mud Creek Confluence Floodplain Restoration ,No,"BMP Implementation
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$245,000 ",Yes,Completed,Will start on 01/01/2019,Will be Completed On 12/31/2020
