State,Award Fiscal Year,Grant No,Grantee,Project Number,Title,State Wide Project,Primary Functional Category,Category Of Pollution,TMDL,Total 319h Funds,Has Pollutant Data,Current Status,Project Start,Project End
NV,2017,97908118,NV DEPT OF CONS & NTRL RES,4,Tahoe Water Quality Education & Action,No,"Education/Information
",Other NPS Pollution,NOT APPLICABLE (NA),"$78,516 ",No,Completed,Will start on 04/10/2018,Will be Completed On 06/30/2020
NV,2017,97917518,PYRAMID LAKE PAIUTE TRIBE,1,FY19: Pyramid Lake Wetlands Demonstration Project on the Pyramid Lake Indian Reservation for Constructed Wetland Permaculture Redesign to Improve Water Quality on the Truckee River,No,,Hydromodification,,"$63,858 ",No,,Will start on ,Will be Completed On 
NV,2017,97958818,NV DEPT OF CONS & NTRL RES,1,Clark County NPS Pollution Outreach and Education Program 2020,No,"BMP Effectiveness Monitoring
",,,"$29,795 ",Yes,Not Initiated,Will start on ,Will be Completed On 
NV,2017,99T64201,WALKER RIVER PAIUTE TRIBE,1,Pilot Oxbow Meander Riparian Project,No,,Agriculture; Hydromodification,,"$100,000 ",No,,Will start on ,Will be Completed On 
NV,2017,99T64201,WALKER RIVER PAIUTE TRIBE,2,Pilot Oxbow Meander Riparian Project,No,,Agriculture; Hydromodification; Resource Extraction,,"$100,000 ",No,,Will start on ,Will be Completed On 
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,1,Administraive - 2017,Yes,"NPS Grants Administration
NPS State Staff Activities
",,NOT APPLICABLE (NA),"$915,300 ",No,,Will start on 04/01/2017,Will be Completed On 03/31/2022
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,2,Core SPDES Permitting and Compliance - 2017,Yes,"Watershed Planning
",Other NPS Pollution,NOT APPLICABLE (NA),"$3,278,854 ",Yes,,Will start on 04/01/2017,Will be Completed On 03/31/2022
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,3,Water Quality Assessment and Reporting - 2017,Yes,,,,"$1,453,193 ",Yes,,Will start on 04/01/2017,Will be Completed On 03/31/2022
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,4,Groundwater - 2017,Yes,,,NOT APPLICABLE (NA),"$174,732 ",Yes,,Will start on 04/01/2017,Will be Completed On 03/31/2022
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,5,Watershed Planning and Implementation - 2017,Yes,,,,"$157,259 ",Yes,,Will start on 04/01/2017,Will be Completed On 03/31/2022
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,6,NPS Management Program - 2017,Yes,"NPS State Staff Activities
",,NOT APPLICABLE (NA),"$873,662 ",Yes,,Will start on 04/01/2017,Will be Completed On 03/31/2022
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,7,Prescribed Grazing and Riparian Buffer Implementation Two Rock Ranch,No,"BMP Design
",Agriculture,Developing a TMDL,$0 ,Yes,Completed,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,8,Broome Rotational Prescribed Grazing System Implementation,No,"BMP Design
",Agriculture,Implementing a TMDL,$0 ,Yes,Completed,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,9,Nanticoke Creek Watershed Barnyard Project,No,"BMP Design
",Agriculture,Implementing a TMDL,$0 ,Yes,Completed,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,10,Upper Cattaraugus Creek Watershed Resource Protection Project,No,"BMP Design
",Agriculture,NOT APPLICABLE (NA),$0 ,Yes,,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,11,Elkendale Tier IV Implementation,No,"BMP Design
",Agriculture,Developing a TMDL,$0 ,Yes,Completed,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,12,Salmon Creek Silage Leachate Control & Treatment,No,"BMP Design
",Agriculture,Developing a TMDL,$0 ,Yes,Completed,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,13,Interseeding Cover,No,"BMP Design
",Agriculture,Developing a TMDL,$0 ,Yes,Completed,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,14,French Creek Water Qualtiy Improvement project,No,"BMP Design
",Agriculture,NOT APPLICABLE (NA),$0 ,Yes,Completed,Will start on 07/12/2016,Will be Completed On 12/03/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,15,Chemung River Ag Implementation Phase IV,No,"BMP Design
",Agriculture,Implementing a TMDL,$0 ,Yes,Completed,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,16,Adirondack Ag Waste Management,No,"BMP Design
",Agriculture,Implementing a TMDL,$0 ,Yes,Completed,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,17,Otselic Watershed Chesapeake Bay Nutrient Reduction,No,"BMP Design
",Agriculture,Implementing a TMDL,$0 ,Yes,,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,18,Fall Creek Headwater Agricultural Waste Management,No,"BMP Design
",Agriculture,Developing a TMDL,$0 ,Yes,Completed,Will start on 07/12/2016,Will be Completed On 12/19/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,19,Factory Brook Watershed Chesapeake Bay Nutrient Reduction,No,"BMP Design
",Agriculture,Implementing a TMDL,$0 ,Yes,Completed,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,20,Eighteenmile Creek Watershed/Lake Erie Direct Protection Project Phase 3,No,"BMP Design
",Agriculture,NOT APPLICABLE (NA),$0 ,Yes,Completed,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,21,Lake Champlain Surface Water Protection,No,"BMP Design
",Agriculture,Implementing a TMDL,$0 ,Yes,Completed,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,22,Great Sacandaga Lake Runoff Management System,No,"BMP Design
",Agriculture,Developing a TMDL,$0 ,Yes,,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,23,White Creek Nutrient and Sediment Reduction Project,No,"BMP Design
",Agriculture,NOT APPLICABLE (NA),$0 ,Yes,Completed,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,24,The Nowadaga Otsquago Creek Ag. Implementation Project,No,"BMP Design
",Agriculture,Developing a TMDL,$0 ,Yes,Completed,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,25,Cover Crop Project,No,"BMP Design
",Agriculture,NOT APPLICABLE (NA),$0 ,Yes,Completed,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,26,Chittenango Creek Karst Topography AG NPS Reduction Project,No,"BMP Design
",Agriculture,NOT APPLICABLE (NA),$0 ,Yes,,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,27,Cowaselon Creek AEM Ag NPS Reduction Project,No,"BMP Design
",Agriculture,NOT APPLICABLE (NA),$0 ,Yes,,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,28,Maple Tree Farms Karst Topography Manure Storage Project,No,"BMP Design
",Agriculture,NOT APPLICABLE (NA),$0 ,Yes,Completed,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,29,Upper Susquehanna River Cover Crop Project,No,"BMP Design
",Agriculture,Implementing a TMDL,$0 ,Yes,Completed,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,30,Canajoharie 22,No,"BMP Design
",Agriculture,NOT APPLICABLE (NA),$0 ,Yes,Completed,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,31,Cargoa Creek,No,"BMP Design
",Agriculture,Developing a TMDL,$0 ,Yes,,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,32,South Chuctanunda,No,"BMP Design
",Agriculture,Developing a TMDL,$0 ,Yes,,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,33,Eighteenmile Creek Cover Crop Project,No,"BMP Design
",Agriculture,NOT APPLICABLE (NA),$0 ,Yes,Completed,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,34,Greater Oswego River AgNPS Reduction Plan,No,"BMP Design
",Agriculture,NOT APPLICABLE (NA),$0 ,Yes,Completed,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,35,West Branch Tioughnioga Creek AgNPS Reduction Project,No,"BMP Design
",Agriculture,Implementing a TMDL,$0 ,Yes,,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,36,Onondaga Lake Watershed AgNPS Reduction,No,"BMP Design
",Agriculture,Implementing a TMDL,$0 ,Yes,Completed,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,37,Ag NonPoint Reduction Project-Carley Farms,No,"BMP Design
",Agriculture,NOT APPLICABLE (NA),$0 ,Yes,,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,38,AgNPS Reduction in the Greater Chittenango Creek Watershed,No,"BMP Design
",Agriculture,NOT APPLICABLE (NA),$0 ,Yes,Completed,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,39,Wallkill River Watershed Farm Runoff Control 3,No,"BMP Design
",Agriculture,NOT APPLICABLE (NA),$0 ,Yes,Completed,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,40,Cover Cropping in Orleans County,No,"BMP Design
",Agriculture,NOT APPLICABLE (NA),$0 ,Yes,Completed,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,41,Lake Neatahwanta Nutrient and Sediment Reduction,No,"BMP Design
",Agriculture,NOT APPLICABLE (NA),$0 ,Yes,Completed,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,42,Otego Creek Watershed Manure Storage and Buffer Project,No,"BMP Design
",Agriculture,Implementing a TMDL,$0 ,Yes,,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,43,Lower Wharton Creek Barnyard,No,"BMP Design
",Agriculture,Implementing a TMDL,$0 ,Yes,,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,44,Upper Schenevus Watershed Project,No,"BMP Design
",Agriculture,Implementing a TMDL,$0 ,Yes,,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,45,Otsego County Buffer Project,No,"BMP Design
",Agriculture,Implementing a TMDL,$0 ,Yes,,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,46,Seneca Lake Watershed Ag Implementation Phase V,No,"BMP Design
",Agriculture,NOT APPLICABLE (NA),$0 ,Yes,Completed,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,47,Seneca Lake Watershed Ag Implementation Phase IV,No,"BMP Design
",Agriculture,NOT APPLICABLE (NA),$0 ,Yes,Completed,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,48,Woody Hill Farm Waste Storage,No,"BMP Design
",Agriculture,NOT APPLICABLE (NA),$0 ,Yes,Completed,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,49,Farmstead Silage Leachate Control,No,"BMP Design
",Agriculture,NOT APPLICABLE (NA),$0 ,Yes,Completed,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,50,Central Canal Cooridor Watershed Ag Program:  Phase V Erie Canal,No,"BMP Design
",Agriculture,Implementing a TMDL,$0 ,Yes,Completed,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,51,Tonawanda Creek Nutrient & Sediment Reduction Project,No,"BMP Design
",Agriculture,NOT APPLICABLE (NA),$0 ,Yes,,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,52,Genesee River Nutrient & Sediment Reduction Project,No,"BMP Design
",Agriculture,NOT APPLICABLE (NA),$0 ,Yes,,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,53,Boxler Dairy Farm Nutrient & Sediment Reduction Project,No,"BMP Design
",Agriculture,NOT APPLICABLE (NA),$0 ,Yes,Completed,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,54,Silage Leachate Control and Treatment System,No,"BMP Design
",Agriculture,NOT APPLICABLE (NA),$0 ,Yes,Completed,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,55,Champlain Farmstead Runoff Control,No,"BMP Design
",Agriculture,NOT APPLICABLE (NA),$0 ,Yes,Completed,Will start on 07/12/2016,Will be Completed On 12/31/2019
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,56,Shorefront Shoreline Protection Construction Project,No,"BMP Design
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),$0 ,Yes,,Will start on 04/01/2018,Will be Completed On 12/31/2020
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,57,Regional Aquifer Protection Land Aquisition Program,No,"BMP Design
",Urban Runoff/Stormwater,Implementing a TMDL,$0 ,No,,Will start on 04/01/2018,Will be Completed On 12/31/2020
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,58,Stormwater Runoff Remediation Protection of Richmond Creek,No,"BMP Design
",Urban Runoff/Stormwater,Implementing a TMDL,$0 ,Yes,,Will start on 04/01/2018,Will be Completed On 12/31/2020
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,59,Rehabilitation of East Island Bridge and Dosoris Pond,No,"BMP Design
",Urban Runoff/Stormwater,Implementing a TMDL,$0 ,Yes,,Will start on 04/01/2018,Will be Completed On 12/31/2020
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,60,"Restoring Alewife to the Bronx River: Fish Passage Construction at the Twin Dams Bronx, NY",No,"BMP Design
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),$0 ,No,,Will start on 04/01/2018,Will be Completed On 12/31/2020
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,61,Veterans Park Stormwater Project,No,"BMP Design
",Urban Runoff/Stormwater,Implementing a TMDL,$0 ,Yes,Completed,Will start on 04/01/2018,Will be Completed On 12/31/2020
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,62,Roxbury Grand Gorge Water Districts,No,"BMP Design
",Urban Runoff/Stormwater,Implementing a TMDL,$0 ,No,,Will start on 04/01/2018,Will be Completed On 12/31/2020
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,63,Rotterdam Water Source Protection,No,"BMP Design
",Urban Runoff/Stormwater,Developing a TMDL,$0 ,No,,Will start on 04/01/2018,Will be Completed On 12/31/2020
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,64,Rensselaer County WQIP Land Protection,No,"BMP Design
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),$0 ,No,,Will start on 04/01/2018,Will be Completed On 12/31/2020
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,65,Warren County Stormwater Abatement Project,No,"BMP Design
",Urban Runoff/Stormwater,Implementing a TMDL,$0 ,Yes,Completed,Will start on 04/01/2018,Will be Completed On 12/31/2020
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,66,Lake View Circle Stormwater Projects,No,"BMP Design
",Urban Runoff/Stormwater,Implementing a TMDL,$0 ,Yes,Completed,Will start on 04/01/2018,Will be Completed On 12/31/2020
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,67,Lake George Regional Road Salt DeIcing Reduction Project,No,"BMP Design
",Urban Runoff/Stormwater,Implementing a TMDL,$0 ,No,Completed,Will start on 04/01/2018,Will be Completed On 12/31/2020
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,68,Lake Champlain Watershed Roadside Erosion Plan Implementation Phase 2,No,"BMP Design
",Urban Runoff/Stormwater,Implementing a TMDL,$0 ,Yes,Completed,Will start on 04/01/2018,Will be Completed On 12/31/2020
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,69,Essex County Green Infrastructres,No,"BMP Design
",Urban Runoff/Stormwater,Implementing a TMDL,$0 ,Yes,,Will start on 04/01/2018,Will be Completed On 12/31/2020
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,70,Shielding our Adirondack Waters - Catch Basin Maintenance Project,No,"BMP Design
",Urban Runoff/Stormwater,Implementing a TMDL,$0 ,Yes,,Will start on 04/01/2018,Will be Completed On 12/31/2020
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,71,Water Quality Incentive Program,No,"BMP Design
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),$0 ,Yes,,Will start on 04/01/2018,Will be Completed On 12/31/2020
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,72,Reestablishing Stream Reconnectivity through Spencer Lake and Headwaters,No,"BMP Design
",Urban Runoff/Stormwater,Implementing a TMDL,$0 ,Yes,,Will start on 04/01/2018,Will be Completed On 12/31/2020
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,73,Six Mile Creek Watershed Conservation Partnership,No,"BMP Design
",Urban Runoff/Stormwater,Developing a TMDL,$0 ,Yes,,Will start on 04/01/2018,Will be Completed On 12/31/2020
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,74,Skaneateles Lake Watershed Conservation Partnership,No,"BMP Design
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),$0 ,Yes,,Will start on 04/01/2018,Will be Completed On 12/31/2020
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,75,Owasco Lake Source Water Protection Program,No,"BMP Design
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),$0 ,No,,Will start on 04/01/2018,Will be Completed On 12/31/2020
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,76,WQIP Land Acquisition,No,"BMP Design
",Urban Runoff/Stormwater,Developing a TMDL,$0 ,No,,Will start on 04/01/2018,Will be Completed On 12/31/2020
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,77,Cayuga Lake (Southern Shelf) Stream Sediment Erosion Assessment and Implementation Program,No,"BMP Design
",Urban Runoff/Stormwater,Developing a TMDL,$0 ,Yes,,Will start on 04/01/2018,Will be Completed On 12/31/2020
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,78,Brown Road Creek Streambank Stabilization Project,No,"BMP Design
",Urban Runoff/Stormwater,Developing a TMDL,$0 ,Yes,,Will start on 04/01/2018,Will be Completed On 12/31/2020
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,79,Cayuga County Flash FloodErosion Control,No,"BMP Design
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),$0 ,Yes,,Will start on 04/01/2018,Will be Completed On 12/31/2020
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,80,Expanding Wetland Work in the Upper Susquehanna River Watershed,No,"BMP Design
",Urban Runoff/Stormwater,Implementing a TMDL,$0 ,Yes,,Will start on 04/01/2018,Will be Completed On 12/31/2020
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,81,Owasco Lake Watershed Streambank and Shoreline Repair Project,No,"BMP Design
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),$0 ,Yes,,Will start on 04/01/2018,Will be Completed On 12/31/2020
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,82,"WQIP, Hydro seeding",No,"BMP Design
",Urban Runoff/Stormwater,Implementing a TMDL,$0 ,Yes,,Will start on 04/01/2018,Will be Completed On 12/31/2020
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,83,Owasco Lake Streambank and Riparian Restoration Project,No,"BMP Design
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),$0 ,Yes,,Will start on 04/01/2018,Will be Completed On 12/31/2020
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,84,FLCC WATER QUALITY FLOOD RESILIENCY AND HABITAT ENHANCEMENT PROJECT,No,"BMP Design
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),$0 ,Yes,,Will start on 04/01/2018,Will be Completed On 12/31/2020
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,85,Reservoir Road Stormwater and Bank Stabilization Project,No,"BMP Design
",Urban Runoff/Stormwater,Developing a TMDL,$0 ,Yes,Completed,Will start on 04/01/2018,Will be Completed On 12/31/2020
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,86,Streambank Stabilization and Riparian Buffer Project Monroe County,No,"BMP Design
",Urban Runoff/Stormwater,Developing a TMDL,$0 ,Yes,,Will start on 04/01/2018,Will be Completed On 12/31/2020
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,87,F. Douglass Community Library Green Roof,No,"BMP Design
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),$0 ,Yes,Completed,Will start on 04/01/2018,Will be Completed On 12/31/2020
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,88,Enhanced Stormwater Treatment through Street Sweeping,No,"BMP Design
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),$0 ,Yes,Completed,Will start on 04/01/2018,Will be Completed On 12/31/2020
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,89,Monroe County Nature Based Shoreline Project in Irondequoit Bay Park West,No,"BMP Design
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),$0 ,Yes,,Will start on 04/01/2018,Will be Completed On 12/31/2020
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,90,Chadakoin River Watershed - Jamestown Riverwalk Restoration,No,"BMP Design
",Urban Runoff/Stormwater,Implementing a TMDL,$0 ,Yes,,Will start on 04/01/2018,Will be Completed On 12/31/2020
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,91,Chautauqua Lake Watershed Rehabilitation - South Basin Periphery,No,"BMP Design
",Urban Runoff/Stormwater,Implementing a TMDL,$0 ,Yes,Completed,Will start on 04/01/2018,Will be Completed On 12/31/2020
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,92,Main Street Green Infrastructure,No,"BMP Design
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),$0 ,Yes,,Will start on 04/01/2018,Will be Completed On 12/31/2020
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,93,Cattaraugus County Long-Term Ditch Stabilization Program,No,"BMP Design
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),$0 ,Yes,,Will start on 04/01/2018,Will be Completed On 12/31/2020
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,94,Chautauqua Lake Watershed Rehabilitation - Prendergast Creek,No,"BMP Design
",Urban Runoff/Stormwater,Implementing a TMDL,$0 ,Yes,Completed,Will start on 04/01/2018,Will be Completed On 12/31/2020
NY,2017,99257416,NYS DEPT OF ENVIRONMENTAL CONSERVATION,95,Chautauqua Lake Watershed Rehabilitation - North Basin Periphery,No,"BMP Design
",Urban Runoff/Stormwater,Implementing a TMDL,$0 ,Yes,Completed,Will start on 04/01/2018,Will be Completed On 12/31/2020
OH,2017,97550017,OHIO ENVIRONMENTAL PROTECTION AGENCY,1,Removal of Abbott's Mill Dam Remnants on the Grand State Wild and Scenic River,No,"BMP Implementation
",Hydromodification,Implementing a TMDL,"$23,819 ",Yes,Discontinued,Will start on 08/01/2017,Will be Completed On 10/01/2021
OH,2017,97550017,OHIO ENVIRONMENTAL PROTECTION AGENCY,2,Fetter's Run Stream Restoration,No,"BMP Implementation
",Hydromodification,Implementing a TMDL,"$180,000 ",Yes,Completed,Will start on 08/01/2017,Will be Completed On 07/31/2020
OH,2017,97550017,OHIO ENVIRONMENTAL PROTECTION AGENCY,3,Pond Brook Phase 3 Stream Restoration,No,"BMP Implementation
",Hydromodification,Implementing a TMDL,"$200,000 ",Yes,Completed,Will start on 08/01/2017,Will be Completed On 06/30/2020
OH,2017,97550017,OHIO ENVIRONMENTAL PROTECTION AGENCY,4,Ilesboro Road Reclamation Project,No,"BMP Implementation
",Resource Extraction,NOT APPLICABLE (NA),"$287,134 ",Yes,Completed,Will start on 08/01/2017,Will be Completed On 07/31/2020
OH,2017,97550017,OHIO ENVIRONMENTAL PROTECTION AGENCY,5,Appalachian Ohio Watershed Support,Yes,"NPS State Staff Activities
",Other NPS Pollution,NOT APPLICABLE (NA),"$99,298 ",No,Completed,Will start on 07/01/2017,Will be Completed On 12/31/2018
OH,2017,97550017,OHIO ENVIRONMENTAL PROTECTION AGENCY,6,Chagrin River Streambank Stabilization and Riparian Restoration,No,"BMP Implementation
",Hydromodification,NOT APPLICABLE (NA),"$88,800 ",Yes,Completed,Will start on 07/01/2017,Will be Completed On 03/31/2020
