State,Award Fiscal Year,Grant No,Grantee,Project Number,Title,State Wide Project,Primary Functional Category,Category Of Pollution,TMDL,Total 319h Funds,Has Pollutant Data,Current Status,Project Start,Project End
ID,2016,45016,ID DEPT. OF ENVIRONMENTAL QUALITY,4,Upper Bear River Streambank Stabilization Project DUFY15,No,"BMP Design
BMP Implementation
",Agriculture; Hydromodification,Implementing a TMDL,"$82,100 ",Yes,On Schedule,Will start on 11/10/2016,Will be Completed On 12/31/2017
ID,2016,45016,ID DEPT. OF ENVIRONMENTAL QUALITY,5,Western Camas Prairie Culvert Replacement,No,"BMP Design
BMP Implementation
",Construction; Hydromodification,Implementing a TMDL,"$172,830 ",Yes,Completed,Will start on 11/09/2016,Will be Completed On 12/31/2019
ID,2016,45016,ID DEPT. OF ENVIRONMENTAL QUALITY,6,SF Palouse River TMDL Implementation on Agricultural Lands,No,"BMP Implementation
",Agriculture; Hydromodification,Implementing a TMDL,"$103,687 ",Yes,Completed,Will start on 11/29/2016,Will be Completed On 12/31/2019
ID,2016,45016,ID DEPT. OF ENVIRONMENTAL QUALITY,7,North Fork Payette River Watershed Improvement Project,No,"BMP Design
BMP Implementation
",Hydromodification; Urban Runoff/Stormwater,Implementing a TMDL,"$114,050 ",Yes,Completed,Will start on 12/01/2016,Will be Completed On 02/01/2020
ID,2016,45016,ID DEPT. OF ENVIRONMENTAL QUALITY,8,Middle Eighteenmile Creek Habitat Improvement Project,No,"BMP Design
BMP Implementation
",Agriculture; Hydromodification,Implementing a TMDL,"$250,000 ",Yes,,Will start on 03/01/2018,Will be Completed On 05/30/2019
ID,2016,45016,ID DEPT. OF ENVIRONMENTAL QUALITY,9,Boulder Creek and North Fork Payette Streambank Stabilization Project,No,"BMP Implementation
",Agriculture; Other NPS Pollution,Implementing a TMDL,"$27,330 ",Yes,Completed,Will start on 05/01/2017,Will be Completed On 12/31/2018
IL,2016,99520016,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,1,Total Maximum Daily Load Development,No,"Other Planning
",Agriculture; Animal Feeding Operations; Hydromodification; Urban Runoff/Stormwater,Developing a TMDL,"$600,000 ",No,Pending,Will start on 08/01/2016,Will be Completed On 07/31/2019
IL,2016,99520016,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,2,Base Operation,Yes,"NPS Grants Administration
Technical Assistance/Technology Transfer
NPS Monitoring
Development of TMDLs
NPS State Staff Activities
",Agriculture; Animal Feeding Operations; Hydromodification; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$2,536,963 ",No,On Schedule,Did start on 04/01/2016,Will be Completed On 03/31/2021
IL,2016,99520016,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,3,Copperas Creek Watershed Project,No,"BMP Implementation
",Agriculture; Hydromodification,NOT APPLICABLE (NA),"$194,747 ",Yes,Completed,Did start on 08/15/2016,Will be Completed On 12/31/2018
IL,2016,99520016,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,4,Upper Cache River Watershed Plan,No,"Watershed Planning
",Agriculture; Hydromodification; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$62,558 ",No,Completed,Did start on 07/31/2016,Will be Completed On 07/31/2018
IL,2016,99520016,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,5,Illinois Nutrient Loss Reduction Strategy Implementation,No,"Other Planning
",Agriculture; Animal Feeding Operations; Hydromodification; Urban Runoff/Stormwater,NOT APPLICABLE (NA),$0 ,No,On Schedule,Will start on 08/01/2017,Will be Completed On 03/31/2021
IL,2016,99520016,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,6,Watershed-Based Plan Development,No,"Watershed Planning
",Hydromodification; Urban Runoff/Stormwater,NOT APPLICABLE (NA),$0 ,No,Completed,Did start on 11/01/2016,Will be Completed On 10/31/2018
IL,2016,99520016,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,7,Lake Bloomington Pilot: Reducing Nitrogen Loss and Improving Water Quality,No,"BMP Effectiveness Monitoring
Education/Information
",Agriculture,NOT APPLICABLE (NA),$0 ,No,Completed,Did start on 10/01/2016,Will be Completed On 03/31/2019
IL,2016,99520016,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,8,Hickory Creek Green Infrastructure,No,"BMP Implementation
",Hydromodification; Urban Runoff/Stormwater,NOT APPLICABLE (NA),$0 ,Yes,Completed,Did start on 10/01/2016,Will be Completed On 09/30/2018
IL,2016,99520016,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,9,Galena River Watershed Plan,No,"Watershed Planning
",Agriculture; Hydromodification; Urban Runoff/Stormwater,NOT APPLICABLE (NA),$0 ,No,Completed,Did start on 10/01/2016,Will be Completed On 10/31/2018
IL,2016,99520016,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,10,Woods Creek Streambank Stabilization and Restoration,No,"BMP Implementation
",Hydromodification,NOT APPLICABLE (NA),"$352,091 ",Yes,Completed,Did start on 08/15/2016,Will be Completed On 07/21/2017
IL,2016,99520016,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,11,Timber Lake South Inlet Project,No,"BMP Implementation
",Hydromodification; Urban Runoff/Stormwater,Implementing a TMDL,"$81,975 ",Yes,Completed,Did start on 08/01/2016,Will be Completed On 07/31/2018
IL,2016,99520016,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,12,Nippersink Creek Watershed Plan Implementation,No,"BMP Implementation
",Hydromodification,NOT APPLICABLE (NA),"$847,700 ",Yes,On Schedule,Did start on 08/15/2016,Will be Completed On 12/31/2019
IL,2016,99520016,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,13,Kinkaid Lake BMP Implementation,No,"BMP Implementation
",Hydromodification,Implementing a TMDL,"$77,813 ",Yes,Completed,Did start on 08/15/2016,Will be Completed On 02/15/2018
IL,2016,99520016,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,14,Otter Lake Watershed Plan and TMDL Implementation,No,"BMP Implementation
Watershed Planning
",Agriculture; Hydromodification,Implementing a TMDL,"$180,381 ",Yes,Completed,Did start on 08/15/2016,Will be Completed On 07/31/2018
IL,2016,99520016,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,15,Upper Silver Creek BMP Implementation,No,"BMP Implementation
Water Quality Assessment/Monitoring
",Agriculture; Animal Feeding Operations; Hydromodification,NOT APPLICABLE (NA),"$572,131 ",Yes,Completed,Did start on 08/15/2016,Will be Completed On 12/31/2018
IL,2016,99520016,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,16,Fetzner Park Riparian Area Restoration,No,"BMP Implementation
",Hydromodification; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$104,192 ",Yes,Completed,Did start on 08/15/2016,Will be Completed On 07/31/2018
IL,2016,99520016,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,17,Raingarden/Bioswales at Tower Lakes,No,"BMP Implementation
",Hydromodification; Urban Runoff/Stormwater,Implementing a TMDL,"$122,693 ",Yes,Completed,Did start on 08/01/2016,Will be Completed On 07/31/2019
IL,2016,99520016,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,18,Kimball Farms Detention Basin Retrofit Project,No,"BMP Implementation
",Hydromodification,NOT APPLICABLE (NA),"$35,280 ",Yes,Completed,Did start on 09/01/2016,Will be Completed On 09/18/2017
IL,2016,99520016,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,19,Clinton County Livestock Waste Management Project,No,"BMP Implementation
",Animal Feeding Operations,Implementing a TMDL,"$628,476 ",Yes,Completed,Did start on 07/15/2016,Will be Completed On 07/31/2018
IL,2016,99520016,ILLINOIS ENVIRONMENTAL PROTECTION AGENCY,20,Facilitating the Implementation of the Illinois Nutrient Loss Reduction Strategy,Yes,"Other Planning
",Agriculture; Animal Feeding Operations; Hydromodification; Urban Runoff/Stormwater,NOT APPLICABLE (NA),$0 ,No,Completed,Will start on 07/01/2017,Will be Completed On 05/31/2019
IN,2016,97548216,INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGEMENT,1,Whitewater River WMP Implementation ,No,"BMP Implementation
",Agriculture,Implementing a TMDL,"$347,800 ",Yes,Completed,Will start on 11/10/2016,Will be Completed On 11/09/2020
IN,2016,97548216,INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGEMENT,2,NPS Program Administration and Technical Assistance ,Yes,"NPS Grants Administration
Technical Assistance/Technology Transfer
Implementing a Statewide Program (Regulatory or Non-Regulatory)
NPS State Staff Activities
Education/Information
Water Quality Assessment/Monitoring
",Agriculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$1,112,590 ",No,,Will start on 04/01/2016,Will be Completed On 03/31/2017
IN,2016,97548216,INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGEMENT,3,Lost River Watershed Implementation ,No,"BMP Implementation
",Agriculture,NOT APPLICABLE (NA),"$305,844 ",Yes,Completed,Will start on 12/19/2016,Will be Completed On 12/18/2019
IN,2016,97548216,INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGEMENT,4,Mill Creek-Blue River WMP Implementation ,No,"BMP Implementation
",Agriculture,NOT APPLICABLE (NA),"$409,750 ",Yes,Completed,Will start on 12/06/2016,Will be Completed On 12/05/2020
IN,2016,97548216,INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGEMENT,5,Upper Salamonie River WMP Implementation ,No,"BMP Implementation
Education/Information
Water Quality Assessment/Monitoring
",Agriculture,NOT APPLICABLE (NA),"$323,000 ",Yes,Completed,Will start on 02/27/2017,Will be Completed On 02/26/2020
IN,2016,97548216,INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGEMENT,6,Otter Creek WMP,No,"Watershed Planning
",Agriculture,NOT APPLICABLE (NA),"$114,460 ",No,Completed,Will start on 08/17/2017,Will be Completed On 08/16/2019
IN,2016,97548216,INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGEMENT,7,Treaty Creek-Wabash River Planning Project,No,"Education/Information
Watershed Planning
Water Quality Assessment/Monitoring
",Agriculture,Implementing a TMDL,"$129,097 ",No,Completed,Will start on 09/18/0017,Will be Completed On 03/17/0020
IN,2016,97548216,INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGEMENT,8,St. Marys Initiative ,No,"Education/Information
GIS/Modeling
Water Quality Assessment/Monitoring
",Agriculture,NOT APPLICABLE (NA),"$696,014 ",No,Completed,Will start on 06/06/2017,Will be Completed On 03/09/2022
IN,2016,97548216,INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGEMENT,9,Big Pine Creek Watershed Implementation ,No,"BMP Implementation
",Agriculture,Implementing a TMDL,"$253,250 ",Yes,Completed,Will start on 05/01/0017,Will be Completed On 11/17/2020
IN,2016,97548216,INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGEMENT,10,Middle Patoka River SWPP Implementation ,No,"BMP Implementation
",Agriculture,NOT APPLICABLE (NA),"$440,000 ",Yes,Completed,Will start on 08/07/2017,Will be Completed On 10/06/2021
IN,2016,97548216,INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGEMENT,11,Great Bend of Wabash River Implementation ,No,"BMP Implementation
",Agriculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$292,300 ",Yes,Completed,Will start on 12/09/2016,Will be Completed On 12/08/2019
IN,2016,97548216,INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGEMENT,12,(Match) Septic System Removal Bluffton ,No,"Other Planning
",Land Disposal/Storage/Treatment,Developing a TMDL implementation plan(s),$0 ,Yes,Completed,Will start on 12/30/2017,Will be Completed On 12/31/2017
IN,2016,97548216,INDIANA DEPARTMENT OF ENVIRONMENTAL MANAGEMENT,13,Super Gage at Shelby,No,,,NOT APPLICABLE (NA),"$53,750 ",No,Completed,Will start on 05/17/2019,Will be Completed On 05/16/2020
KS,2016,740523,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,1,Kansas Watershed Specialists SFY17-19,No,"BMP Implementation
Education/Information
",Agriculture; Animal Feeding Operations,Implementing a TMDL,$0 ,Yes,Completed,Did start on 07/01/2016,Will be Completed On 06/30/2020
KS,2016,740523,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,2,KS WRAPS - Cedar Bluff WRAPS Implementation SFY 17-19,No,"BMP Implementation
",Agriculture,Implementing a TMDL,"$95,270 ",Yes,Completed,Did start on 07/01/2016,Will be Completed On 06/30/2020
KS,2016,740523,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,3,KS WRAPS - Kirwin WRAPS Implementation SFY 17-19,No,"BMP Implementation
",Agriculture,Implementing a TMDL,"$81,543 ",Yes,Accepted by EPA,Did start on 07/01/2016,Will be Completed On 06/30/2020
KS,2016,740523,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,4,KS WRAPS - Lower Big/Lower Little Blue Rivers WRAPS Implementation SFY 17-19,No,"BMP Implementation
Education/Information
",Agriculture,Implementing a TMDL,$0 ,Yes,Accepted by EPA,Did start on 07/01/2016,Will be Completed On 06/30/2020
KS,2016,740523,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,5,KS WRAPS - Middle Kansas River WRAPS Implementation SFY 17-19,No,"BMP Implementation
Education/Information
",Agriculture; Animal Feeding Operations,Implementing a TMDL,"$227,051 ",Yes,Completed,Did start on 07/01/2016,Will be Completed On 06/30/2020
KS,2016,740523,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,6,KS WRAPS - Middle Neosho River WRAPS Implementation SFY 17-19,No,"BMP Implementation
",Agriculture,Implementing a TMDL,"$224,466 ",Yes,Accepted by EPA,Did start on 07/01/2016,Will be Completed On 06/30/2020
KS,2016,740523,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,7,KS WRAPS - Missouri River Basin WRAPS Implementation SFY 17-19,No,"BMP Implementation
Education/Information
",Agriculture; Animal Feeding Operations,Implementing a TMDL,"$107,674 ",Yes,Accepted by EPA,Did start on 07/01/2016,Will be Completed On 06/30/2020
KS,2016,740523,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,8,KS WRAPS - Spring River WRAPS Implementation SFY 17-19,No,"BMP Implementation
",Agriculture,Implementing a TMDL,"$51,713 ",Yes,Completed,Did start on 07/01/2016,Will be Completed On 06/30/2020
KS,2016,740523,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,9,KS WRAPS - Upper Lower Smoky Hill River WRAPS Implementation SFY 17-19,No,"BMP Implementation
",Agriculture,Implementing a TMDL,"$144,027 ",Yes,Accepted by EPA,Did start on 07/01/2016,Will be Completed On 03/31/2021
KS,2016,740523,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,10,KS WRAPS - Upper Wakarusa WRAPS Implementation SFY 17-19,No,"BMP Implementation
",Agriculture; Urban Runoff/Stormwater,Implementing a TMDL,"$237,751 ",Yes,Accepted by EPA,Did start on 07/01/2016,Will be Completed On 06/30/2020
KS,2016,740523,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,11,KS WRAPS - Delaware River WRAPS Implementation SFY17-19,No,"BMP Implementation
Education/Information
",Agriculture; Animal Feeding Operations,Implementing a TMDL,"$294,082 ",Yes,Completed,Did start on 10/01/2016,Will be Completed On 09/30/2020
KS,2016,740523,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,12,KS WRAPS - Milford WRAPS Implementation SFY 17-19,No,"BMP Implementation
Education/Information
",Agriculture; Animal Feeding Operations,Implementing a TMDL,"$170,394 ",Yes,Completed,Did start on 07/01/2016,Will be Completed On 06/30/2020
KS,2016,740523,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,13,KS WRAPS - Pomona Lake WRAPS Implementation SFY 17-19,No,"BMP Implementation
",Agriculture,Implementing a TMDL,"$132,288 ",Yes,Completed,Did start on 10/01/2016,Will be Completed On 09/30/2020
KS,2016,740523,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,14,KS WRAPS - Upper Walnut/ El Dorado Lake WRAPS Implementation SFY 17-19,No,"BMP Implementation
Education/Information
",Agriculture; Animal Feeding Operations,Implementing a TMDL,"$122,568 ",Yes,Completed,Did start on 10/01/2016,Will be Completed On 09/30/2020
KS,2016,740523,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,15,Program Implementation ,Yes,"NPS Grants Administration
NPS State Staff Activities
Education/Information
",Other NPS Pollution,NOT APPLICABLE (NA),"$2,803,389 ",No,Completed,Did start on 06/01/2016,Will be Completed On 05/31/2021
KS,2016,740523,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,16,Technical Assistance Partnership (DOC) SFY17/FFY16,Yes,"BMP Implementation
",Agriculture,NOT APPLICABLE (NA),$0 ,Yes,Completed,Did start on 07/01/2016,Will be Completed On 12/31/2017
KS,2016,740523,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,17,Kansas Interagency Streambank Protection Project SFY 2016,No,"BMP Implementation
",Hydromodification,Implementing a TMDL,"$280,000 ",No,Completed,Did start on 01/01/2016,Will be Completed On 06/30/2018
KS,2016,740523,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,18,"KACEE - KS WRAPS Project WET, Kansas Green Schools, PLT SFY17-19",No,"Education/Information
",Agriculture; Animal Feeding Operations; Other NPS Pollution; Turf Management; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$186,000 ",No,Completed,Will start on 01/01/2017,Will be Completed On 06/30/2020
KS,2016,740523,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,19,KS WRAPS - Cheney Lake WRAPS Implementation SFY17-19,No,"BMP Design
BMP Implementation
Education/Information
Other Restoration/Protection
",Agriculture; Animal Feeding Operations,Implementing a TMDL,"$200,000 ",Yes,Accepted by EPA,Did start on 07/01/2016,Will be Completed On 12/31/2019
KS,2016,740523,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,20,KS WRAPS - Fall River - Toronto WRAPS Implementation SFY17-19,No,"BMP Implementation
",Agriculture,Implementing a TMDL,"$185,200 ",Yes,Completed,Did start on 07/01/2016,Will be Completed On 12/31/2019
KS,2016,740523,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,21,KS WRAPS - Hillsdale WRAPS Implementation SFY17-19,No,"BMP Implementation
Education/Information
",Agriculture,Implementing a TMDL,"$160,378 ",Yes,Accepted by EPA,Did start on 07/01/2016,Will be Completed On 12/31/2019
KS,2016,740523,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,22,KS WRAPS - Big Creek Middle Smoky Hill River Watershed WRAPS (Kanopolis Reservoir) Imp SFY17-19,No,"BMP Implementation
Water Quality Assessment/Monitoring
",Agriculture,Implementing a TMDL,"$185,006 ",Yes,Completed,Did start on 07/01/2016,Will be Completed On 12/31/2019
KS,2016,740523,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,23,KS WRAPS - Little Arkansas WRAPS Implementation SFY17-19,No,"BMP Implementation
Water Quality Assessment/Monitoring
",Agriculture,Implementing a TMDL,"$185,006 ",Yes,Accepted by EPA,Did start on 07/01/2016,Will be Completed On 12/31/2019
KS,2016,740523,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,24,KS WRAPS - Lower Kansas River WRAPS Implementation SFY17-19,No,"BMP Implementation
",Animal Feeding Operations,Implementing a TMDL,"$125,134 ",Yes,Completed,Did start on 07/01/2016,Will be Completed On 12/31/2019
KS,2016,740523,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,25,KS WRAPS - Lower Lower Smoky Hill from Solomon to Junction City WRAPS Implementation SFY17-19,No,"BMP Implementation
",Agriculture,Implementing a TMDL,"$95,964 ",Yes,Completed,Did start on 07/01/2016,Will be Completed On 12/31/2019
KS,2016,740523,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,26,KS WRAPS - Marion Reservoir Watershed WRAPS Implementation SFY17-19,No,"BMP Implementation
Education/Information
",Agriculture,Implementing a TMDL,"$100,000 ",Yes,Completed,Did start on 07/01/2016,Will be Completed On 12/31/2019
KS,2016,740523,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,27,KS WRAPS - Marmaton WRAPS Implementation SFY17-19,No,"BMP Implementation
Education/Information
",Agriculture,Implementing a TMDL,"$103,073 ",Yes,Completed,Did start on 07/01/2016,Will be Completed On 12/31/2019
KS,2016,740523,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,28,KS WRAPS - Neosho Headwaters-Eagle Creek WRAPS Implementation SFY 17-19,No,"BMP Implementation
Education/Information
",Agriculture,Implementing a TMDL,"$33,925 ",Yes,Completed,Did start on 07/01/2016,Will be Completed On 12/31/2019
KS,2016,740523,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,29,KS WRAPS - Prairie Dog Creek WRAPS Implementation SFY17-19,No,"BMP Implementation
",Agriculture,Implementing a TMDL,"$1,845 ",Yes,Completed,Did start on 07/01/2016,Will be Completed On 12/31/2019
KS,2016,740523,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,30,KS WRAPS - Twin Lakes WRAPS Implementation SFY17-19,No,"BMP Implementation
",Agriculture; Animal Feeding Operations,Implementing a TMDL,"$320,089 ",Yes,Completed,Did start on 07/01/2016,Will be Completed On 12/31/2019
KS,2016,740523,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,31,KS WRAPS - Upper Timber-Grouse Silver Creek WRAPS Implementation SFY17-19,No,"BMP Implementation
Education/Information
",Agriculture,Implementing a TMDL,"$97,703 ",Yes,Accepted by EPA,Did start on 07/01/2016,Will be Completed On 12/31/2019
KS,2016,740523,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,32,KS WRAPS - Waconda WRAPS Implementation SFY17-19,No,"BMP Implementation
",Agriculture,Implementing a TMDL,"$160,028 ",Yes,Accepted by EPA,Did start on 07/01/2016,Will be Completed On 12/31/2019
KS,2016,740523,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,33,KS WRAPS - Cottonwood WRAPS Implementation SFY17-19,No,"BMP Implementation
",Agriculture; Animal Feeding Operations,Implementing a TMDL,"$262,206 ",Yes,Accepted by EPA,Did start on 07/01/2016,Will be Completed On 12/31/2019
KS,2016,740523,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,34,KS WRAPS - Upper Neosho WRAPS Implementation SFY17-19,No,"BMP Implementation
",Agriculture,Implementing a TMDL,"$28,103 ",Yes,Completed,Did start on 07/01/2016,Will be Completed On 12/31/2019
KS,2016,740523,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,35,No till and cover crop implementation and Soil Health Education,No,"BMP Implementation
Education/Information
",Agriculture,NOT APPLICABLE (NA),"$250,000 ",Yes,Completed,Will start on 08/01/2018,Will be Completed On 05/31/2021
KS,2016,740523,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,36,Partnership Project WRAPS Implementation SFY2020,No,"BMP Implementation
",Agriculture; Animal Feeding Operations,Implementing a TMDL,"$350,000 ",No,Completed,Will start on 04/01/2019,Will be Completed On 12/31/2020
KS,2016,740523,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,37,Understanding Ag and General Mills Soil Health Partnership,No,"Education/Information
",Agriculture,NOT APPLICABLE (NA),"$100,000 ",No,Completed,Will start on 11/01/2019,Will be Completed On 05/31/2021
KS,2016,740523,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,38,"KACEE - KS WRAPS, Project WET, Kansas Green Schools, PLT SFY 20-22",Yes,"Education/Information
",Agriculture; Animal Feeding Operations; Other NPS Pollution; Turf Management; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$71,000 ",No,Completed,Will start on 01/01/2020,Will be Completed On 12/31/2020
KS,2016,740523,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,39,Delaware River WRAPS Implementation SFY20-22,No,"BMP Implementation
",Agriculture; Animal Feeding Operations,Implementing a TMDL,"$353,958 ",Yes,Completed,Will start on 07/01/2019,Will be Completed On 06/30/2021
KS,2016,740523,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,40,Cottonwood WRAPS Implementation SFY20-22,No,"BMP Implementation
",Agriculture; Animal Feeding Operations,Developing a TMDL,"$208,000 ",Yes,Completed,Will start on 07/01/2019,Will be Completed On 06/30/2021
KS,2016,740523,KANSAS DEPARTMENT OF HEALTH AND ENVIRONMENT,41,Middle Kansas River WRAPS Implementation SFY20-22,No,"BMP Implementation
",Animal Feeding Operations,Implementing a TMDL,"$44,166 ",Yes,Completed,Will start on 07/01/2019,Will be Completed On 06/30/2021
KY,2016,00D21417,KY ENERGY AND ENVIRONMENT CABINET,1,KY Division of Water NPS Program Staff Support ,Yes,"BMP Design
BMP Implementation
BMP Effectiveness Monitoring
NPS Grants Administration
Technical Assistance/Technology Transfer
NPS Monitoring
Development of WBPs or Acceptable Alternatives
Implementing a Statewide Program (Regulatory or Non-Regulatory)
NPS State Staff Activities
Education/Information
GIS/Modeling
Watershed Planning
Water Quality Assessment/Monitoring
Monitoring Design
",Agriculture; Hydromodification; Land Disposal/Storage/Treatment; Other NPS Pollution; Resource Extraction; Silviculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$1,036,254 ",No,Completed,Will start on 10/01/2016,Will be Completed On 09/30/2017
KY,2016,00D21417,KY ENERGY AND ENVIRONMENT CABINET,2,Banklick Creek: Wolsing Woods Wetland Construction,No,"BMP Implementation
Education/Information
",Hydromodification; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$350,000 ",Yes,Completed,Will start on 08/01/2017,Will be Completed On 09/30/2021
KY,2016,00D21417,KY ENERGY AND ENVIRONMENT CABINET,3,Project WET Program Implementation,Yes,"Education/Information
",Agriculture; Hydromodification; Land Disposal/Storage/Treatment; Other NPS Pollution; Turf Management; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$77,500 ",No,Completed,Will start on 07/01/2018,Will be Completed On 07/31/2020
KY,2016,00D21417,KY ENERGY AND ENVIRONMENT CABINET,4,Mini-Grant: Campbellsville,No,"Education/Information
",Agriculture; Hydromodification; Land Disposal/Storage/Treatment; Other NPS Pollution; Silviculture; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$5,000 ",No,Completed,Will start on 03/01/2018,Will be Completed On 02/28/2019
KY,2016,00D21417,KY ENERGY AND ENVIRONMENT CABINET,5,Mini-Grant: Big Sandy Watershed Watch,Yes,"Education/Information
",Agriculture; Hydromodification; Land Disposal/Storage/Treatment; Resource Extraction; Silviculture,NOT APPLICABLE (NA),"$3,300 ",No,Completed,Will start on 03/01/2018,Will be Completed On 02/28/2019
KY,2016,00D21417,KY ENERGY AND ENVIRONMENT CABINET,6,Mini-Grant: City of Shelbyville,No,"Education/Information
",Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$5,000 ",No,Completed,Will start on 03/01/2018,Will be Completed On 02/28/2019
KY,2016,00D21417,KY ENERGY AND ENVIRONMENT CABINET,7,Mini-Grant: Pennyrile RCD Four Rivers,No,"Education/Information
",Agriculture; Land Disposal/Storage/Treatment; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$5,000 ",No,Completed,Will start on 03/01/2018,Will be Completed On 02/28/2019
KY,2016,00D21417,KY ENERGY AND ENVIRONMENT CABINET,8,Mini Grant: Clarks Run Licking River,No,"Education/Information
Water Quality Assessment/Monitoring
",Agriculture; Hydromodification; Land Disposal/Storage/Treatment,NOT APPLICABLE (NA),"$5,000 ",No,Completed,Will start on 03/01/2018,Will be Completed On 02/28/2019
KY,2016,00D21417,KY ENERGY AND ENVIRONMENT CABINET,9,Mini-Grant: KYH2O Podcasts ,Yes,"Education/Information
",Agriculture; Land Disposal/Storage/Treatment; Urban Runoff/Stormwater,NOT APPLICABLE (NA),"$4,825 ",No,Completed,Will start on 04/01/2018,Will be Completed On 03/29/2019
