"date","state","tn","tn.flag","tn.qa.flag","tp","tp.flag","tp.qa.flag","site.type","lat","lon","siteID","weight"
2007-07-18,"NM",524,NA,NA,21,NA,NA,"PROB_Lake",36.574461,-104.6630512,"NLA06608-1380",3.8202907
2007-08-22,"MN",1444,NA,NA,35,NA,NA,"PROB_Lake",45.3010786,-95.11805454,"NLA06608-1383",116.1182748
2007-07-20,"MI",994,NA,NA,25,NA,NA,"PROB_Lake",42.1866851,-85.5734717,"NLA06608-1387",33.1702585
2007-08-07,"MD",2506,NA,NA,86,NA,NA,"PROB_Lake",38.3803876,-75.59661445,"NLA06608-1389",2.9325264
2007-08-29,"MD",2919,NA,NA,51,NA,NA,"PROB_Lake",38.3803876,-75.59661445,"NLA06608-1389",2.9325264
2007-07-19,"MN",553,NA,NA,15,NA,NA,"PROB_Lake",45.916763,-95.39655084,"NLA06608-1390",5.660085
2007-09-05,"OH",1360,NA,NA,172,NA,NA,"PROB_Lake",41.3286788,-81.3860772,"NLA06608-1391",20.2770855
2007-06-21,"TN",255,NA,NA,19,NA,NA,"PROB_Lake",36.0828954,-87.28855765,"NLA06608-1396",44.0888771
2007-07-10,"CA",3559,NA,NA,367,NA,NA,"PROB_Lake",33.2414503,-116.7467274,"NLA06608-1397",4.6825239
2007-08-17,"MI",624,NA,NA,24,NA,NA,"PROB_Lake",46.4316369,-87.08228263,"NLA06608-1398",93.1315322
2007-07-11,"PA",494,NA,NA,29,NA,NA,"PROB_Lake",40.8037356,-77.17855996,"NLA06608-1401",8.115238
2007-07-02,"CO",389,NA,NA,7,NA,NA,"PROB_Lake",40.4332788,-105.0337077,"NLA06608-1403",5.170879
2007-07-11,"FL",1614,NA,NA,25,NA,NA,"PROB_Lake",28.9161695,-81.73898503,"NLA06608-1413",2.0828908
2007-08-28,"CT",319,NA,NA,17,NA,NA,"PROB_Lake",41.9240046,-72.21921899,"NLA06608-1414",80.2735488
2007-07-31,"CA",251,NA,NA,7,NA,NA,"PROB_Lake",38.3383223,-121.0935467,"NLA06608-1417",20.8926961
2007-09-18,"OK",1154,NA,NA,112,NA,NA,"PROB_Lake",35.1386532,-96.23064723,"NLA06608-1420",9.3464996
2007-07-17,"DE",1100,NA,NA,41,NA,NA,"PROB_Lake",39.5539032,-75.71879453,"NLA06608-1421",4.3574998
2007-08-07,"WA",468,NA,NA,22,NA,NA,"PROB_Lake",47.192047,-122.9725593,"NLA06608-1425",32.5493729
2007-07-23,"OR",557,NA,NA,35,NA,NA,"PROB_Lake",43.4522048,-124.2460047,"NLA06608-1426",4.4036635
2007-06-19,"OK",754,NA,NA,91,NA,NA,"PROB_Lake",34.5675465,-96.87937904,"NLA06608-1432",14.151046
2007-08-01,"MI",458,NA,NA,5,NA,NA,"PROB_Lake",45.1650643,-84.97760482,"NLA06608-1434",33.1702585
2007-08-01,"IL",1260,NA,NA,50,NA,NA,"PROB_Lake",42.1969208,-88.10342481,"NLA06608-1435",18.4678725
2007-06-21,"TX",478,NA,NA,20,NA,NA,"PROB_Lake",32.0372968,-99.51438874,"NLA06608-1436",16.1327534
2007-07-17,"UT",273,NA,NA,12,NA,NA,"PROB_Lake",40.297894,-110.2260262,"NLA06608-1439",4.6149724
2007-07-18,"OR",5009,NA,NA,2670,NA,NA,"PROB_Lake",42.9183539,-118.8521689,"NLA06608-1445",4.0846268
2007-08-29,"OR",228,NA,NA,4,NA,NA,"PROB_Lake",43.796302,-122.0175362,"NLA06608-1446",10.8306674
2007-07-18,"MN",760,NA,NA,13,NA,NA,"PROB_Lake",45.0736385,-93.1265767,"NLA06608-1447",105.454706
2007-07-24,"MI",469,NA,NA,10,NA,NA,"PROB_Lake",43.6199955,-85.28224429,"NLA06608-1450",30.1241115
2007-07-25,"MN",2341,NA,NA,125,NA,NA,"PROB_Lake",45.849918,-95.71390587,"NLA06608-1454",194.6655063
2007-08-13,"CO",429,NA,NA,37,NA,NA,"PROB_Lake",39.044084,-107.9174634,"NLA06608-1455",325.1141919
2007-07-26,"IA",781,NA,NA,22,NA,NA,"PROB_Lake",40.7574735,-93.23879955,"NLA06608-1460",16.4767265
2007-09-26,"CA",708,NA,NA,47,NA,NA,"PROB_Lake",37.5993464,-118.7415562,"NLA06608-1461",4.6825239
2007-08-20,"MT",1404,NA,NA,450,NA,NA,"PROB_Lake",46.5383568,-106.0071156,"NLA06608-1462",8.2393469
2007-08-21,"PA",497,NA,NA,5,NA,NA,"PROB_Lake",40.8735823,-75.58090694,"NLA06608-1465",3.2839429
2007-07-10,"GA",576,NA,NA,112,NA,NA,"PROB_Lake",33.2994397,-81.89267614,"NLA06608-1469",402.5352728
2007-07-22,"ID",181,NA,NA,8,NA,NA,"PROB_Lake",47.8908523,-116.8933801,"NLA06608-1473",2.428402
2007-06-14,"CO",1891,NA,NA,183,NA,NA,"PROB_Lake",39.7485803,-105.0447684,"NLA06608-1476",4.6960181
2007-08-14,"CA",135,NA,NA,3,NA,NA,"PROB_Lake",40.4943852,-121.1629233,"NLA06608-1481",61.0002947
2007-07-24,"GA",1099,NA,NA,80,NA,NA,"PROB_Lake",30.961131,-83.65565657,"NLA06608-1482",33.8850665
2007-07-25,"CO",274,NA,NA,13,NA,NA,"PROB_Lake",40.0555584,-105.7469295,"NLA06608-1483",9.1719403
2007-08-26,"AR",105,NA,NA,11,NA,NA,"PROB_Lake",35.5634426,-93.63792628,"NLA06608-1484",42.972697
2007-08-20,"MI",1071,NA,NA,61,NA,NA,"PROB_Lake",42.2159216,-83.58492288,"NLA06608-1487",3.7434612
2007-07-31,"OK",3409,NA,NA,160,NA,NA,"PROB_Lake",34.7342892,-99.69530507,"NLA06608-1488",14.151046
2007-08-29,"WA",721,NA,NA,18,NA,NA,"PROB_Lake",46.9863029,-122.5690307,"NLA06608-1489",21.4982483
2007-06-28,"IN",758,NA,NA,41,NA,NA,"PROB_Lake",39.2716668,-85.19021469,"NLA06608-1492",6.704792
2007-09-06,"TX",356,NA,NA,16,NA,NA,"PROB_Lake",33.6693045,-97.58547265,"NLA06608-1496",210.5049403
2007-08-08,"IN",483,NA,NA,17,NA,NA,"PROB_Lake",41.2457519,-85.4301129,"NLA06608-1499",3.9994188
2007-08-27,"MO",1199,NA,NA,68,NA,NA,"PROB_Lake",36.9705509,-90.35313417,"NLA06608-1504",2.0841724
2007-08-20,"NM",1680,NA,NA,313,NA,NA,"PROB_Lake",36.4256473,-103.6053539,"NLA06608-1508",14.2258118
2007-08-17,"MT",2440,NA,NA,653,NA,NA,"PROB_Lake",47.8211744,-105.0491133,"NLA06608-1510",163.17263
2007-06-12,"SD",1446,NA,NA,373,NA,NA,"PROB_Lake",45.5350499,-98.61521182,"NLA06608-1511",3.9573543
2007-08-29,"MI",845,NA,NA,33,NA,NA,"PROB_Lake",42.4782951,-86.06684183,"NLA06608-1515",81.5811743
2007-08-01,"VA",339,NA,NA,14,NA,NA,"PROB_Lake",38.5428163,-77.39673538,"NLA06608-1517",18.6834939
2007-08-14,"ID",1351,NA,NA,113,NA,NA,"PROB_Lake",42.2331753,-111.8535786,"NLA06608-1521",3.3994325
2007-06-12,"OK",968,NA,NA,157,NA,NA,"PROB_Lake",34.3737044,-98.33930518,"NLA06608-1524",3.4512251
2007-08-08,"IA",5191,NA,NA,587,NA,NA,"PROB_Lake",43.459134,-94.94774508,"NLA06608-1527",6.0840844
2007-06-19,"NV",649,NA,NA,55,NA,NA,"PROB_Lake",40.6936796,-118.2702746,"NLA06608-1529",1.2242451
2007-07-24,"IL",6203,NA,NA,59,NA,NA,"PROB_Lake",40.9864121,-90.39676778,"NLA06608-1532",4.7065531
2007-07-15,"ID",138,NA,NA,8,NA,NA,"PROB_Lake",48.1617266,-116.6384102,"NLA06608-1537",15.0273851
2007-07-26,"MD",252,NA,NA,1,NA,NA,"PROB_Lake",39.7038049,-78.65197531,"NLA06608-1538",1.6611627
2007-07-25,"IA",2228,NA,NA,69,NA,NA,"PROB_Lake",42.2701212,-93.63628619,"NLA06608-1544",6.0840844
2007-08-14,"IN",474,NA,NA,19,NA,NA,"PROB_Lake",39.0035645,-87.18335673,"NLA06608-1556",27.4916349
2007-09-12,"ME",280,NA,NA,8,NA,NA,"PROB_Lake",44.8790685,-68.22649939,"NLA06608-1558",68.1033303
2007-08-21,"TX",852,NA,NA,42,NA,NA,"PROB_Lake",32.7623079,-94.60523041,"NLA06608-1560",2.1860872
2007-06-19,"WV",263,NA,NA,10,NA,NA,"PROB_Lake",37.671005,-81.07000814,"NLA06608-1561",10.7699239
2007-06-11,"WY",348,NA,NA,16,NA,NA,"PROB_Lake",42.5977303,-110.2208282,"NLA06608-1562",10.0423923
2007-06-26,"OK",1159,NA,NA,161,NA,NA,"PROB_Lake",35.1688954,-99.07349782,"NLA06608-1564",3.8002126
2007-07-10,"OK",760,NA,NA,115,NA,NA,"PROB_Lake",36.531873,-99.56836014,"NLA06608-1568",2.1514953
2007-08-14,"FL",978,NA,NA,22,NA,NA,"PROB_Lake",27.741985,-81.49933161,"NLA06608-1569",2.0828908
2007-08-20,"KY",420,NA,NA,26,NA,NA,"PROB_Lake",37.2690553,-87.52287716,"NLA06608-1572",3.3652216
2007-07-24,"SD",2503,NA,NA,215,NA,NA,"PROB_Lake",45.1845604,-97.78599752,"NLA06608-1575",80.6789375
2007-09-09,"MO",1344,NA,NA,255,NA,NA,"PROB_Lake",38.3067683,-93.9527628,"NLA06608-1576",5.8251172
2007-07-19,"AZ",484,NA,NA,16,NA,NA,"PROB_Lake",34.1807465,-110.0007541,"NLA06608-1577",1.1763527
2007-08-21,"MT",1062,NA,NA,110,NA,NA,"PROB_Lake",45.182924,-104.9019583,"NLA06608-1578",163.17263
2007-07-24,"IN",501,NA,NA,7,NA,NA,"PROB_Lake",41.6884042,-85.03064639,"NLA06608-1579",2.4514264
2007-07-10,"RI",369,NA,NA,7,NA,NA,"PROB_Lake",41.6889871,-71.64332202,"NLA06608-1586",1.3770027
2007-08-08,"AZ",746,NA,NA,126,NA,NA,"PROB_Lake",34.5872144,-112.4185161,"NLA06608-1593",1.1763527
2007-06-28,"CO",392,NA,NA,18,NA,NA,"PROB_Lake",40.1809249,-105.0386785,"NLA06608-1595",5.170879
2007-08-20,"NE",26100,NA,NA,1491,NA,NA,"PROB_Lake",41.7527459,-102.414217,"NLA06608-1596",3.7787087
2007-07-19,"MT",1011,NA,NA,63,NA,NA,"PROB_Lake",48.3113235,-109.0848391,"NLA06608-1600",5.4419336
2007-05-30,"AZ",474,NA,NA,18,NA,NA,"PROB_Lake",33.5814721,-111.2821257,"NLA06608-1602",1.2953054
2007-08-26,"LA",498,NA,NA,64,NA,NA,"PROB_Lake",32.4016942,-93.38700366,"NLA06608-1608",1.8550434
2007-08-15,"MT",48,NA,NA,3,NA,NA,"PROB_Lake",45.0862612,-109.7887823,"NLA06608-1610",7.594532
2007-08-08,"WA",239,NA,NA,45,NA,NA,"PROB_Lake",47.5717722,-122.7050326,"NLA06608-1617",7.9382975
2007-07-19,"TX",1231,NA,NA,134,NA,NA,"PROB_Lake",30.2405212,-96.811485,"NLA06608-1623",210.5049403
2007-08-08,"MI",623,NA,NA,30,NA,NA,"PROB_Lake",43.9294318,-86.43464751,"NLA06608-1626",3.7434612
2007-07-12,"TX",806,NA,NA,57,NA,NA,"PROB_Lake",28.5755551,-100.125119,"NLA06608-1630",16.1327534
2007-08-08,"UT",1209,NA,NA,130,NA,NA,"PROB_Lake",40.7655023,-109.297264,"NLA06608-1631",4.1911625
2007-07-13,"MT",366,NA,NA,19,NA,NA,"PROB_Lake",44.9542065,-112.8818444,"NLA06608-1633",1.6945427
2007-08-28,"PA",440,NA,NA,32,NA,NA,"PROB_Lake",41.6951699,-75.13142213,"NLA06608-1637",38.0273951
2007-08-06,"OR",50,NA,NA,6,NA,NA,"PROB_Lake",44.3717814,-121.8732089,"NLA06608-1638",3.9992588
2007-07-26,"MO",777,NA,NA,90,NA,NA,"PROB_Lake",38.1667527,-92.96597494,"NLA06608-1640",5.1349424
2007-06-19,"AZ",845,NA,NA,185,NA,NA,"PROB_Lake",35.0198046,-111.4026965,"NLA06608-1641",1.1763527
2007-07-19,"MI",488,NA,NA,5,NA,NA,"PROB_Lake",42.4714799,-85.52570292,"NLA06608-1643",123.5177874
2007-06-13,"TN",848,NA,NA,99,NA,NA,"PROB_Lake",36.2505711,-87.19195879,"NLA06608-1652",8.5552988
2007-07-09,"MI",354,NA,NA,6,NA,NA,"PROB_Lake",46.5740343,-87.46065203,"NLA06608-1654",93.1315322
2007-06-06,"SD",12241,NA,NA,896,NA,NA,"PROB_Lake",45.2748819,-99.20744764,"NLA06608-1655",20.308032
2007-07-17,"TN",269,NA,NA,18,NA,NA,"PROB_Lake",35.9394268,-83.36502827,"NLA06608-1668",8.5552988
2007-09-05,"TX",510,NA,NA,15,NA,NA,"PROB_Lake",32.9449568,-96.45333515,"NLA06608-1672",60.0743586
2007-07-27,"WY",1043,NA,NA,35,NA,NA,"PROB_Lake",44.5439988,-110.8356239,"NLA06608-1674",299.2804077
2007-07-23,"CO",521,NA,NA,16,NA,NA,"PROB_Lake",40.7073292,-106.4529904,"NLA06608-1675",24.839161
2007-07-15,"MI",366,NA,NA,8,NA,NA,"PROB_Lake",42.2759991,-84.21804073,"NLA06608-1679",81.5811743
2007-06-27,"IN",338,NA,NA,17,NA,NA,"PROB_Lake",39.7264869,-86.7140735,"NLA06608-1684",7.3827799
2007-08-21,"IN",612,NA,NA,53,NA,NA,"PROB_Lake",39.7264869,-86.7140735,"NLA06608-1684",7.3827799
2007-07-09,"SD",918,NA,NA,441,NA,NA,"PROB_Lake",44.9287974,-97.20984727,"NLA06608-1687",3.9573543
2007-09-10,"MI",317,NA,NA,7,NA,NA,"PROB_Lake",44.6394333,-85.78652164,"NLA06608-1690",123.5177874
2007-09-06,"UT",216,NA,NA,19,NA,NA,"PROB_Lake",40.8070508,-110.4052879,"NLA06608-1695",18.5272727
2007-08-28,"SD",1949,NA,NA,304,NA,NA,"PROB_Lake",44.5683904,-98.12948201,"NLA06608-1703",3.9573543
2007-09-05,"MO",749,NA,NA,42,NA,NA,"PROB_Lake",37.6681289,-94.41073448,"NLA06608-1704",14.3266867
2007-09-17,"MI",563,NA,NA,6,NA,NA,"PROB_Lake",43.8526781,-84.77214787,"NLA06608-1706",360.4691768
2007-07-22,"MI",723,NA,NA,8,NA,NA,"PROB_Lake",41.9088658,-85.89436967,"NLA06608-1707",30.1241115
2007-09-04,"GA",190,NA,NA,12,NA,NA,"PROB_Lake",34.4520125,-84.28783121,"NLA06608-1711",70.2721441
2007-09-06,"TX",582,NA,NA,27,NA,NA,"PROB_Lake",29.1748811,-100.6327156,"NLA06608-1715",210.5049403
2007-09-25,"CA",79,NA,NA,3,NA,NA,"PROB_Lake",37.6623577,-120.2096368,"NLA06608-1717",23.0053634
2007-06-18,"SD",8803,NA,NA,441,NA,NA,"PROB_Lake",45.6946984,-99.36144816,"NLA06608-1719",20.308032
2007-06-20,"WY",3516,NA,NA,1537,NA,NA,"PROB_Lake",41.1263524,-104.6435242,"NLA06608-1723",5.0342277
2007-08-07,"IL",1282,NA,NA,55,NA,NA,"PROB_Lake",40.6317324,-89.74974737,"NLA06608-1724",75.7237518
2007-07-12,"FL",3516,NA,NA,45,NA,NA,"PROB_Lake",28.8252964,-81.8367232,"NLA06608-1733",2.0828908
2007-09-11,"LA",679,NA,NA,60,NA,NA,"PROB_Lake",30.8348446,-93.43654813,"NLA06608-1735",178.6277277
2007-08-01,"IA",1453,NA,NA,53,NA,NA,"PROB_Lake",42.4854139,-94.63032824,"NLA06608-1736",6.6993063
2007-07-20,"CO",157,NA,NA,7,NA,NA,"PROB_Lake",39.9649178,-105.4935103,"NLA06608-1739",3.3763008
2007-08-10,"MO",949,NA,NA,67,NA,NA,"PROB_Lake",38.9396061,-93.59341677,"NLA06608-1740",5.8251172
2007-07-09,"DE",2156,NA,NA,124,NA,NA,"PROB_Lake",38.9884837,-75.51763692,"NLA06608-1741",11.8008444
2007-07-18,"MI",244,NA,NA,7,NA,NA,"PROB_Lake",46.6138166,-88.57570293,"NLA06608-1742",93.1315322
2007-07-31,"CO",131,NA,NA,4,NA,NA,"PROB_Lake",39.2710843,-106.3934507,"NLA06608-1748",10.0994059
2007-08-22,"UT",267,NA,NA,6,NA,NA,"PROB_Lake",37.5242014,-112.7840699,"NLA06608-1753",2.5002567
2007-08-20,"IN",646,NA,NA,30,NA,NA,"PROB_Lake",41.2268021,-85.65000607,"NLA06608-1755",10.8311005
2007-07-23,"MI",892,NA,NA,8,NA,NA,"PROB_Lake",47.4572505,-88.09978566,"NLA06608-1758",34.3891184
2007-08-28,"MI",603,NA,NA,10,NA,NA,"PROB_Lake",42.3830026,-86.04986016,"NLA06608-1771",33.1702585
2007-08-24,"KY",548,NA,NA,74,NA,NA,"PROB_Lake",38.7132817,-84.27550077,"NLA06608-1775",2.9665016
2007-10-02,"CA",789,NA,NA,58,NA,NA,"PROB_Lake",38.076824,-122.730427,"NLA06608-1781",4.6825239
2007-09-13,"MI",606,NA,NA,32,NA,NA,"PROB_Lake",42.5169137,-83.79582456,"NLA06608-1782",3.7434612
2007-09-19,"PA",501,NA,NA,1,NA,NA,"PROB_Lake",40.3538577,-78.62336887,"NLA06608-1789",316.2207713
2007-08-08,"TN",401,NA,NA,5,NA,NA,"PROB_Lake",36.0071281,-84.89743874,"NLA06608-1791",44.0888771
2007-07-23,"ID",139,NA,NA,9,NA,NA,"PROB_Lake",47.5207301,-116.5643475,"NLA06608-1793",4.0355503
2007-08-27,"LA",604,NA,NA,50,NA,NA,"PROB_Lake",32.6701753,-94.07719555,"NLA06608-1800",1.8550434
2007-09-12,"MI",536,NA,NA,18,NA,NA,"PROB_Lake",42.724557,-83.0854123,"NLA06608-1802",33.1702585
2007-06-27,"OK",699,NA,NA,120,NA,NA,"PROB_Lake",35.5635129,-97.59469662,"NLA06608-1804",2.1514953
2007-09-13,"AR",628,NA,NA,48,NA,NA,"PROB_Lake",34.5393737,-92.27375111,"NLA06608-1808",34.5455339
2007-07-16,"UT",611,NA,NA,69,NA,NA,"PROB_Lake",41.3756183,-112.0878211,"NLA06608-1810",2.5002567
2007-06-25,"SD",1558,NA,NA,27,NA,NA,"PROB_Lake",45.8504338,-99.26440854,"NLA06608-1811",5.4536491
2007-08-27,"KY",303,NA,NA,61,NA,NA,"PROB_Lake",35.4130752,-88.07467739,"NLA06608-1812",2.8793956
2007-07-10,"WY",90,NA,NA,7,NA,NA,"PROB_Lake",42.9253509,-109.5044313,"NLA06608-1818",9.8325081
2007-08-09,"MD",2709,NA,NA,255,NA,NA,"PROB_Lake",39.2164175,-76.8537467,"NLA06608-1821",6.8112595
2007-07-25,"KS",824,NA,NA,56,NA,NA,"PROB_Lake",37.3853335,-99.78514802,"NLA06608-1824",4.0933645
2007-09-11,"FL",839,NA,NA,45,NA,NA,"PROB_Lake",27.9401884,-81.65126772,"NLA06608-1825",65.9671757
2007-07-24,"IN",531,NA,NA,16,NA,NA,"PROB_Lake",41.5802833,-84.92309094,"NLA06608-1835",16.3988026
2007-08-13,"NE",2766,NA,NA,246,NA,NA,"PROB_Lake",42.4071258,-102.4533862,"NLA06608-1836",3.7787087
2007-09-20,"GA",420,NA,NA,20,NA,NA,"PROB_Lake",32.4841859,-83.65078368,"NLA06608-1839",33.8850665
2007-08-15,"IL",1361,NA,NA,216,NA,NA,"PROB_Lake",38.9459917,-89.35469451,"NLA06608-1840",75.7237518
2007-08-21,"CO",228,NA,NA,23,NA,NA,"PROB_Lake",40.0782396,-105.2232407,"NLA06608-1851",5.170879
2007-07-24,"MT",3159,NA,NA,1129,NA,NA,"PROB_Lake",48.966064,-109.75936,"NLA06608-1856",2.0094515
2007-07-25,"MT",198,NA,NA,1,NA,NA,"PROB_Lake",48.2461517,-114.1200149,"NLA06608-1857",8.3624902
2007-08-01,"FL",1216,NA,NA,75,NA,NA,"PROB_Lake",29.4553133,-81.49557857,"NLA06608-1861",2.0828908
2007-07-12,"NV",1058,NA,NA,520,NA,NA,"PROB_Lake",41.9306954,-119.1737894,"NLA06608-1862",1.0366961
2007-09-07,"LA",506,NA,NA,32,NA,NA,"PROB_Lake",31.1038678,-92.47015483,"NLA06608-1863",1.8550434
2007-07-23,"WY",232,NA,NA,11,NA,NA,"PROB_Lake",44.7874829,-109.2607748,"NLA06608-1866",37.3953695
2007-07-18,"IN",2091,NA,NA,74,NA,NA,"PROB_Lake",41.0414955,-85.97905159,"NLA06608-1867",10.8311005
2007-08-15,"OK",676,NA,NA,21,NA,NA,"PROB_Lake",34.9536492,-96.71830238,"NLA06608-1868",3.8002126
2007-07-19,"AL",139,NA,NA,5,NA,NA,"PROB_Lake",33.3211137,-85.8149094,"NLA06608-1871",15.2466078
2007-09-11,"WA",37,NA,NA,1,NA,NA,"PROB_Lake",47.4879947,-123.2647195,"NLA06608-1873",8.7410173
2007-08-14,"UT",374,NA,NA,26,NA,NA,"PROB_Lake",40.955443,-111.4149738,"NLA06608-1874",2.5002567
2007-08-22,"SD",4075,NA,NA,328,NA,NA,"PROB_Lake",44.5373565,-97.15487079,"NLA06608-1879",3.9573543
2007-07-18,"IA",2334,NA,NA,39,NA,NA,"PROB_Lake",41.7916129,-91.53532783,"NLA06608-1884",16.4767265
2007-07-12,"NV",581,NA,NA,302,NA,NA,"PROB_Lake",41.4050068,-117.1542995,"NLA06608-1893",1.0366961
2007-08-08,"OR",162,NA,NA,36,NA,NA,"PROB_Lake",44.0266545,-121.7456252,"NLA06608-1894",10.8306674
2007-07-20,"RI",368,NA,NA,14,NA,NA,"PROB_Lake",41.8621338,-71.55317818,"NLA06608-1906",1.3770027
2007-08-07,"IN",185,NA,NA,10,NA,NA,"PROB_Lake",38.0635657,-86.6622935,"NLA06608-1908",24.2343556
2007-07-11,"MI",830,NA,NA,37,NA,NA,"PROB_Lake",45.8733973,-87.80067574,"NLA06608-1910",93.1315322
2007-07-24,"ID",178,NA,NA,31,NA,NA,"PROB_Lake",44.1005119,-111.4734759,"NLA06608-1930",3.7431827
2007-09-13,"MO",788,NA,NA,89,NA,NA,"PROB_Lake",38.7932018,-90.78180772,"NLA06608-1936",5.8251172
2007-08-21,"NE",2981,NA,NA,486,NA,NA,"PROB_Lake",42.5334733,-100.645836,"NLA06608-1948",4.1608113
2007-08-25,"MT",226,NA,NA,15,NA,NA,"PROB_Lake",47.0994565,-113.4075253,"NLA06608-1953",8.3624902
2007-08-27,"OR",18,NA,NA,10,NA,NA,"PROB_Lake",43.6629763,-122.4216059,"NLA06608-1958",1.7503618
2007-06-11,"SD",1494,NA,NA,493,NA,NA,"PROB_Lake",45.7426415,-98.27345753,"NLA06608-1959",3.9573543
2007-08-23,"OK",403,NA,NA,108,NA,NA,"PROB_Lake",36.8906821,-95.95265017,"NLA06608-1960",7.8020404
2007-08-23,"MT",2076,NA,NA,255,NA,NA,"PROB_Lake",48.1339957,-108.1899505,"NLA06608-1968",2.0094515
2007-08-08,"IA",739,NA,NA,18,NA,NA,"PROB_Lake",43.3411448,-95.12645329,"NLA06608-1975",3.3965736
2007-07-21,"ID",27,NA,NA,3,NA,NA,"PROB_Lake",47.4486876,-116.7986927,"NLA06608-1985",2.428402
2007-08-02,"ID",658,NA,NA,71,NA,NA,"PROB_Lake",42.2028995,-114.8909997,"NLA06608-1989",3.7431827
2007-09-20,"TX",2041,NA,NA,108,NA,NA,"PROB_Lake",32.4527502,-96.06121126,"NLA06608-1992",210.5049403
2007-08-06,"MI",430,NA,NA,13,NA,NA,"PROB_Lake",46.60064,-88.11725533,"NLA06608-1998",34.3891184
2007-09-11,"MI",326,NA,NA,8,NA,NA,"PROB_Lake",46.60064,-88.11725533,"NLA06608-1998",34.3891184
2007-07-12,"ID",1398,NA,NA,276,NA,NA,"PROB_Lake",42.2973738,-116.1124743,"NLA06608-2005",3.3994325
2007-06-24,"SD",1331,NA,NA,59,NA,NA,"PROB_Lake",45.7569901,-97.32017864,"NLA06608-2007",19.676367
2007-07-19,"MS",494,NA,NA,24,NA,NA,"PROB_Lake",31.1963324,-89.30335606,"NLA06608-2010",72.0907583
2007-06-20,"WY",551,NA,NA,49,NA,NA,"PROB_Lake",42.2397974,-105.6303731,"NLA06608-2027",40.316198
2007-07-11,"IA",278,NA,NA,11,NA,NA,"PROB_Lake",41.4383916,-93.5509726,"NLA06608-2036",327.066325
2007-06-14,"NV",1190,NA,NA,175,NA,NA,"PROB_Lake",39.5889214,-118.6723206,"NLA06608-2037",2.5497204
2007-08-09,"IA",4691,NA,NA,277,NA,NA,"PROB_Lake",43.1041162,-94.8984756,"NLA06608-2039",6.0840844
2007-09-17,"MT",276,NA,NA,5,NA,NA,"PROB_Lake",48.0202525,-115.0345388,"NLA06608-2049",7.594532
2007-08-22,"IA",2082,NA,NA,572,NA,NA,"PROB_Lake",41.4695003,-93.92037248,"NLA06608-2056",6.0840844
2007-08-30,"TX",1134,NA,NA,78,NA,NA,"PROB_Lake",32.2540409,-95.80076799,"NLA06608-2072",210.5049403
2007-06-13,"FL",1004,NA,NA,72,NA,NA,"PROB_Lake",30.4325237,-84.54449705,"NLA06608-2074",2.0828908
2007-09-12,"AR",124,NA,NA,11,NA,NA,"PROB_Lake",35.1513865,-93.42662016,"NLA06608-2076",42.972697
2007-08-24,"MI",569,NA,NA,7,NA,NA,"PROB_Lake",46.2550344,-88.08997243,"NLA06608-2078",93.1315322
2007-09-04,"OR",496,NA,NA,17,NA,NA,"PROB_Lake",42.151396,-122.6008217,"NLA06608-2082",4.4036635
2007-07-25,"SD",2859,NA,NA,197,NA,NA,"PROB_Lake",45.5571538,-97.41707065,"NLA06608-2087",53.28692
2007-07-02,"AL",401,NA,NA,53,NA,NA,"PROB_Lake",32.3526923,-86.4904329,"NLA06608-2091",12.256671
2007-09-15,"LA",1804,NA,NA,135,NA,NA,"PROB_Lake",32.7121565,-91.70157522,"NLA06608-2092",33.0730052
2007-07-11,"TX",438,NA,NA,35,NA,NA,"PROB_Lake",29.0929425,-97.08741125,"NLA06608-2094",210.5049403
2007-07-08,"WY",316,NA,NA,48,NA,NA,"PROB_Lake",42.2494978,-109.4410083,"NLA06608-2095",3.1080177
2007-06-13,"SD",3503,NA,NA,170,NA,NA,"PROB_Lake",44.8372406,-99.90500153,"NLA06608-2103",5.4536491
2007-07-25,"MD",402,NA,NA,1,NA,NA,"PROB_Lake",39.6853177,-79.23033272,"NLA06608-2114",6.8112595
2007-09-25,"FL",5572,NA,NA,169,NA,NA,"PROB_Lake",28.6209734,-81.62199477,"NLA06608-2117",2.0828908
2007-07-25,"TX",869,NA,NA,28,NA,NA,"PROB_Lake",32.5930071,-98.31569017,"NLA06608-2120",60.0743586
2007-08-13,"SD",3009,NA,NA,613,NA,NA,"PROB_Lake",44.3279402,-97.1167168,"NLA06608-2123",53.28692
2007-06-26,"SD",1820,NA,NA,14,NA,NA,"PROB_Lake",45.8962492,-99.10161914,"NLA06608-2131",4.9528204
2007-08-01,"WA",211,NA,NA,21,NA,NA,"PROB_Lake",45.8926632,-122.7435687,"NLA06608-2134",21.4982483
2007-08-20,"SD",1117,NA,NA,24,NA,NA,"PROB_Lake",44.7083878,-96.47788918,"NLA06608-2135",3.9573543
2007-10-02,"MO",535,NA,NA,29,NA,NA,"PROB_Lake",37.8592563,-93.32597024,"NLA06608-2152",2.0841724
2007-07-23,"AL",1007,NA,NA,112,NA,NA,"PROB_Lake",31.267842,-86.94775581,"NLA06608-2154",30.1448844
2007-07-25,"IN",644,NA,NA,1,NA,NA,"PROB_Lake",41.627105,-85.02364851,"NLA06608-2155",3.9994188
2007-07-09,"RI",295,NA,NA,21,NA,NA,"PROB_Lake",41.5113427,-71.57318015,"NLA06608-2162",1.3770027
