"state","site","date","nh4","nh4.flag","no3","no3.flag","tp","tp.flag","tn","tn.flag","site.type","order","weight","lat","lon","nh4_bdl_flag","no3_bdl_flag","tn_bdl_flag","tp_bdl_flag"
"MD","FW08MD021",2009-06-23,31,"H",1169.18,"",32.3213,"",1422,"","PROB",3,676.0452632,39.31356348,-76.68983727,FALSE,FALSE,FALSE,FALSE
"MD","FW08MD026",2009-06-24,34,"H",619.36,"",46.095,"",954,"","PROB",1,986.7888485,38.62030273,-76.75526854,FALSE,FALSE,FALSE,FALSE
"MD","FW08MD030",2009-06-25,45.4,"H",529.15,"",131.3844,"",868,"","PROB",3,717.908423,38.51169112,-77.02282385,FALSE,FALSE,FALSE,FALSE
"ND","FW08ND046",2009-07-09,15,"R",0,"R",227.0088,"",1205,"","PROB",6,27.20920578,46.75413656,-102.349092,TRUE,TRUE,FALSE,FALSE
"ND","FW08ND086",2009-07-07,20,"",0.83,"R",55.9825,"",808,"","PROB",4,87.06703563,47.27720803,-102.131613,FALSE,TRUE,FALSE,FALSE
"DE","FW08DE012",2009-07-06,40,"",1004.98,"",174.1288,"",1273,"","PROB",3,27.41584924,39.20764402,-75.74852692,FALSE,FALSE,FALSE,FALSE
"KS","FW08KS044",2009-06-22,22,"H",0,"R",115.0988,"",1019,"","PROB",6,226.1189693,38.66455303,-98.06276981,FALSE,TRUE,FALSE,FALSE
"PA","FW08PA025",2009-08-03,1,"R",54.36,"",18.32,"",106,"H","PROB",2,1226.740263,41.60763383,-77.50377047,TRUE,FALSE,FALSE,FALSE
"ND","FW08ND016",2009-08-11,28,"",16.45,"R",378.1063,"",1024,"","PROB",3,154.1472762,48.76217456,-98.04276129,FALSE,TRUE,FALSE,FALSE
"ND","FW08ND020",2009-08-13,20,"",0,"R",502.325,"",1544,"","PROB",5,150.3738968,46.11629311,-97.38506348,FALSE,TRUE,FALSE,FALSE
"ND","FW08ND071",2009-08-12,28,"",0,"R",547.8338,"",1684,"","PROB",4,572.7333747,47.32471283,-97.0365987,FALSE,TRUE,FALSE,FALSE
"AL","FW08AL001",2009-07-09,6,"R",54.65,"",36.1438,"",119,"","PROB",1,3614.958635,33.22341539,-86.88815694,TRUE,FALSE,FALSE,FALSE
"AL","FW08AL004",2009-07-01,30,"H",519.14,"",56.6638,"H",736,"H","PROB",2,1876.92558,33.87273064,-86.32362837,FALSE,FALSE,FALSE,FALSE
"AL","FW08AL007",2009-07-19,8,"R",60,"",43.3113,"",126,"H","PROB",1,12677.66003,34.09180468,-87.73796193,TRUE,FALSE,FALSE,FALSE
"AL","FW08AL013",2009-07-16,5,"R",74.4,"",31.8288,"",85,"","PROB",1,4567.388527,33.26014983,-85.50357137,TRUE,FALSE,FALSE,FALSE
"AL","FW08AL014",2009-07-22,10,"R",505.48,"",13.9544,"",920,"","PROB",5,401.9529277,32.48594218,-85.72031495,TRUE,FALSE,FALSE,FALSE
"AL","FW08AL016",2009-07-21,21,"",126.22,"",17.105,"",180,"","PROB",4,3306.664241,34.69505835,-87.76208738,FALSE,FALSE,FALSE,FALSE
"AL","FW08AL020",2009-07-08,41,"",492.35,"",129.7675,"",793,"","PROB",5,272.0987253,33.41281267,-86.75189943,FALSE,FALSE,FALSE,FALSE
"AL","FW08AL025",2009-07-23,35,"",277.67,"",22.1656,"",529,"","PROB",6,350.7968092,32.43328885,-84.96698746,FALSE,FALSE,FALSE,FALSE
"AL","FW08AL031",2009-07-07,18,"R",411.03,"",116.83,"",689,"","PROB",6,237.4690119,33.15834892,-87.02985999,TRUE,FALSE,FALSE,FALSE
"AL","FW08AL033",2009-06-30,137,"H",3.49,"R",32.6688,"H",251,"H","PROB",1,4567.388527,33.79214422,-86.13073021,FALSE,TRUE,FALSE,FALSE
"AL","FW08AL035",2009-07-14,16,"R",270,"",19.5588,"",518,"","PROB",6,350.7968092,33.24312036,-87.50377582,TRUE,FALSE,FALSE,FALSE
"CO","FW08CO004",2009-07-21,10,"R",15.57,"R",46.2375,"",154,"","PROB",2,79.2787499,39.95199557,-105.1684421,TRUE,TRUE,FALSE,FALSE
"CO","FW08CO007",2009-07-22,7,"R",0,"R",63.59,"",420,"","PROB",3,39.67935917,38.88673321,-103.6834836,TRUE,TRUE,FALSE,FALSE
"ND","FW08ND054",2009-08-04,5,"R",117.74,"",77.5775,"",836,"","PROB",6,27.20920578,47.28432005,-101.618357,TRUE,FALSE,FALSE,FALSE
"ID","FW08ID032",2009-07-08,30,"",349.6,"",94.7975,"",728,"","PROB",7,321.648023,42.66148589,-114.6627054,FALSE,FALSE,FALSE,FALSE
"AR","FW08AR003",2009-07-14,23,"",820,"",69.1925,"",1066,"","PROB",5,1278.201968,36.24468981,-92.83583518,FALSE,FALSE,FALSE,FALSE
"AR","FW08AR006",2009-07-12,13,"HR",149.95,"",67.7913,"",603,"","PROB",2,5992.360643,36.21829613,-91.27018957,FALSE,FALSE,FALSE,FALSE
"AR","FW08AR012",2009-07-06,1,"R",181.6,"",111.5588,"",485,"","PROB",8,142.26412,34.35270394,-91.10541947,TRUE,FALSE,FALSE,FALSE
"AR","FW08AR014",2009-07-19,82,"",916.73,"",424.1875,"H",1141,"","PROB",7,146.6308015,34.69500093,-90.64588479,FALSE,FALSE,FALSE,FALSE
"OK","FW08OK035",2008-09-10,18,"R",25.96,"",35.6925,"H",329,"H","PROB",3,457.7445952,35.71768792,-96.37697902,TRUE,FALSE,FALSE,FALSE
"AR","FW08AR017",2009-07-08,21,"",43.02,"",55.9475,"",304,"","PROB",6,219.8559518,33.55630443,-92.02261247,FALSE,FALSE,FALSE,FALSE
"AR","FW08AR024",2009-06-23,41,"H",33.59,"",59.5888,"",428,"","PROB",6,219.8559518,33.61703373,-93.86000774,FALSE,FALSE,FALSE,FALSE
"AR","FW08AR028",2009-07-07,2,"R",188.66,"",115.3413,"",541,"","PROB",8,142.26412,34.43419253,-91.16681756,TRUE,FALSE,FALSE,FALSE
"AR","FW08AR030",2009-06-25,7,"HR",72.59,"",20.984,"H",236,"H","PROB",6,219.8559518,34.35517222,-92.86759448,FALSE,FALSE,FALSE,FALSE
"AR","FW08AR084",2009-06-24,45.1,"H",595.16,"",56.4769,"",1029,"","PROB",2,714.6330036,33.87304613,-93.50813619,FALSE,FALSE,FALSE,FALSE
"AL","FW08AL023",2009-08-13,7,"R",2.43,"R",73.1838,"",176,"","PROB",5,401.9529277,32.15904561,-87.01008263,TRUE,TRUE,FALSE,FALSE
"AL","FW08AL027",2009-08-16,7,"R",0.96,"R",138.5844,"",293,"","PROB",1,4850.217689,32.12422057,-87.52831805,TRUE,TRUE,FALSE,FALSE
"CO","FW08CO053",2009-08-25,10,"R",0,"R",204.6344,"",657,"","PROB",6,308.7924114,40.45365821,-108.4544306,TRUE,TRUE,FALSE,FALSE
"DE","FW08DE040",2009-07-08,59,"",1178.93,"",144.8513,"",1289,"","PROB",3,27.41584924,38.90192643,-75.647589,FALSE,FALSE,FALSE,FALSE
"DE","FW08DE043",2009-07-15,32,"",1750,"",178.8338,"",2028,"","PROB",2,29.77577839,38.85995889,-75.53066787,FALSE,FALSE,FALSE,FALSE
"DE","FW08DE044",2009-08-11,41,"",1360.19,"",137.8863,"",1700,"","PROB",1,123.4970313,39.08338042,-75.71538914,FALSE,FALSE,FALSE,FALSE
"DE","FW08DE049",2009-08-04,29,"",3016.08,"",57.8875,"",3200,"","PROB",2,29.77577839,39.3025935,-75.65458078,FALSE,FALSE,FALSE,FALSE
"ID","FW08ID013",2009-08-26,15,"R",175.48,"",92.3094,"",683,"","PROB",7,321.648023,42.5756575,-113.6292099,TRUE,FALSE,FALSE,FALSE
"ID","FW08ID014",2009-07-21,13,"R",0,"R",20.1775,"",13,"R","PROB",6,207.1539113,46.13488438,-115.9599482,TRUE,TRUE,TRUE,FALSE
"ID","FW08ID016",2009-08-25,21,"",0,"R",94.7369,"",418,"","PROB",5,724.4899004,42.525315,-115.490775,FALSE,TRUE,FALSE,FALSE
"ID","FW08ID017",2009-08-04,4,"HR",0,"R",44.1425,"",108,"","PROB",7,146.5563441,45.36948406,-114.2899056,FALSE,TRUE,FALSE,FALSE
"ID","FW08ID019",2009-08-12,5,"R",23.18,"",10.54,"",86,"","PROB",7,146.5563441,47.69644765,-116.9152781,TRUE,FALSE,FALSE,FALSE
"ID","FW08ID020",2009-07-23,3,"R",10.57,"R",31.8156,"",898,"","PROB",6,207.1539113,43.96347067,-116.1891543,TRUE,TRUE,FALSE,FALSE
"ID","FW08ID023",2009-07-28,10,"R",2.31,"R",25.6763,"",28,"","PROB",5,330.1080173,46.66522965,-115.5475071,TRUE,TRUE,FALSE,FALSE
"ID","FW08ID029",2009-07-22,10,"R",5.99,"R",35.6744,"",208,"","PROB",6,207.1539113,44.39606896,-116.0460788,TRUE,TRUE,FALSE,FALSE
"ID","FW08ID071",2009-08-11,3,"R",34.46,"",9.8875,"",73,"H","PROB",1,4449.893274,48.79570404,-116.7498671,TRUE,FALSE,FALSE,FALSE
"ID","FW08ID078",2009-07-29,13,"R",10.95,"R",96.575,"",86,"","PROB",1,4449.893274,45.84354422,-115.8445425,TRUE,TRUE,FALSE,FALSE
"IL","FW08IL005",2009-08-23,19,"R",1380.41,"",297.5975,"",1856,"","PROB",2,3795.676308,40.37464363,-91.31890494,TRUE,FALSE,FALSE,FALSE
"IL","FW08IL045",2009-08-25,16,"R",242.7,"",133.0969,"",693,"","PROB",1,3980.332565,39.83553165,-90.88966256,TRUE,FALSE,FALSE,FALSE
"IL","FW08IL002",2009-08-24,53,"",8307.24,"",170.6263,"",8238,"","PROB",2,3795.676308,39.67544736,-90.52533854,FALSE,FALSE,FALSE,FALSE
"ID","FW08ID045",2009-07-21,8,"R",0,"R",10.1563,"H",66,"H","PROB",6,207.1539113,45.16191161,-115.5763845,TRUE,TRUE,FALSE,FALSE
"CO","FW08CO085",2009-07-07,19,"R",0,"R",244,"",564,"","PROB",4,165.905816,39.80551126,-108.6537634,TRUE,TRUE,FALSE,FALSE
"CO","FW08CO086",2009-06-19,13,"HR",165.96,"",40.805,"",520,"","PROB",3,418.4368182,39.54923087,-105.1317434,FALSE,FALSE,FALSE,FALSE
"CO","FW08CO087",2009-07-01,13,"HR",14.43,"R",370.1775,"H",316,"H","PROB",1,1819.29064,38.18577342,-106.4895271,FALSE,TRUE,FALSE,FALSE
"CO","FW08CO138",2009-08-26,14,"R",4.83,"R",27.9281,"",208,"","PROB",1,1819.29064,40.35619514,-106.4882247,TRUE,TRUE,FALSE,FALSE
"KS","FW08KS001",2009-06-23,312,"H",655.75,"",285.5763,"",1593,"","PROB",2,401.0325259,39.01490805,-98.01046463,FALSE,FALSE,FALSE,FALSE
"KS","FW08KS007",2009-07-14,20,"",1900,"",829.775,"H",2922,"H","PROB",8,113.8077896,39.8720393,-95.027241,FALSE,FALSE,FALSE,FALSE
"KS","FW08KS009",2009-07-21,7,"R",2609.15,"",127.7738,"",3470,"H","PROB",7,98.78300789,38.12609245,-98.07808799,TRUE,FALSE,FALSE,FALSE
"KS","FW08KS010",2009-08-04,8,"R",585.07,"",265.4363,"",1554,"","PROB",5,213.8887581,39.42727676,-98.53949147,TRUE,FALSE,FALSE,FALSE
"KS","FW08KS011",2009-07-15,15,"HR",2400,"",1123.188,"",3281,"H","PROB",8,113.8077896,39.72624418,-94.91122094,FALSE,FALSE,FALSE,FALSE
"KS","FW08KS025",2009-08-12,11,"R",6.4,"R",176.3925,"",1237,"","PROB",6,226.1189693,38.69972779,-98.10452187,TRUE,TRUE,FALSE,FALSE
"KS","FW08KS032",2009-07-07,7,"R",108.26,"",231.5338,"",1040,"","PROB",6,268.5075898,38.37939188,-96.21420481,TRUE,FALSE,FALSE,FALSE
"KS","FW08KS048",2009-07-08,6,"R",132.74,"",45.5163,"",256,"","PROB",3,4971.280175,38.51547894,-96.45484192,TRUE,FALSE,FALSE,FALSE
"KS","FW08KS056",2009-07-28,43,"",932.22,"",64.4013,"",1369,"","PROB",5,213.8887581,37.66231809,-97.75767731,FALSE,FALSE,FALSE,FALSE
"KS","FW08KS061",2009-08-11,17,"R",1443.29,"",25.695,"",1779,"","PROB",7,98.78300789,37.92158603,-101.2713446,TRUE,FALSE,FALSE,FALSE
"LA","FW08LA005",2009-06-19,18,"HR",81.69,"",38.6775,"",198,"","PROB",3,1252.656303,30.66860759,-90.31543287,FALSE,FALSE,FALSE,FALSE
"LA","FW08LA009",2009-06-22,41,"H",15.87,"R",496.8113,"",2231,"","PROB",1,2757.017011,30.50205343,-91.1669992,FALSE,TRUE,FALSE,FALSE
"LA","FW08LA023",2009-06-17,17,"HR",1.02,"R",260.3325,"",935,"","PROB",4,574.3948834,29.89733426,-90.6833368,FALSE,TRUE,FALSE,FALSE
"LA","FW08LA039",2009-06-23,10,"HR",0,"R",57.0063,"",211,"","PROB",6,103.7228523,30.32847825,-90.84382133,FALSE,TRUE,FALSE,FALSE
"LA","FW08LA039",2009-07-14,24,"",100,"",211.5625,"",739,"","PROB",6,103.7228523,30.32847825,-90.84382133,FALSE,FALSE,FALSE,FALSE
"LA","FW08LA049",2009-06-25,9,"HR",0.47,"R",84.6581,"",541,"","PROB",7,93.71205249,31.21478174,-92.02428417,FALSE,TRUE,FALSE,FALSE
"LA","FW08LA099",2009-06-16,24,"H",1.51,"R",149.1331,"",848,"","PROB",1,1486.30855,29.81875411,-91.5919155,FALSE,TRUE,FALSE,FALSE
"AZ","FW08AZ074",2009-07-10,6,"R",292.28,"",17.5175,"",551,"","PROB",8,30.64225279,33.25130356,-114.6723289,TRUE,FALSE,FALSE,FALSE
"AZ","FW08AZ087",2009-06-29,13,"HR",0,"R",38.5163,"",206,"","PROB",6,5.726031221,33.61772,-110.9110334,FALSE,TRUE,FALSE,FALSE
"IL","FW08IL009",2009-06-23,37,"H",4950.37,"",405.3838,"",5375,"H","PROB",8,210.7541235,39.20864658,-90.59291944,FALSE,FALSE,FALSE,FALSE
"IL","FW08IL009",2009-08-10,32,"",1941.11,"",300.5575,"",2573,"H","PROB",8,210.7541235,39.20864658,-90.59291944,FALSE,FALSE,FALSE,FALSE
"IL","FW08IL012",2009-08-12,44,"",1528.75,"",220.2738,"",1974,"","PROB",8,266.8749641,37.0001081,-89.26342224,FALSE,FALSE,FALSE,FALSE
"IL","FW08IL013",2009-08-09,247,"",1903,"",158.8613,"",2723,"H","PROB",8,210.7541235,40.47668883,-91.36703585,FALSE,FALSE,FALSE,FALSE
"IL","FW08IL035",2009-06-25,192.7,"H",1437.11,"",153.0044,"",2186,"","PROB",8,50.95064643,42.31050964,-90.41706242,FALSE,FALSE,FALSE,FALSE
"IL","FW08IL044",2009-08-13,42,"",1552.85,"",217.9963,"",2001,"","PROB",8,210.7541235,37.42554052,-89.43320402,FALSE,FALSE,FALSE,FALSE
"LA","FW08LA140",2009-07-22,71,"",53.59,"",980.175,"H",1500,"","PROB",1,1486.30855,30.13140152,-93.61952498,FALSE,FALSE,FALSE,FALSE
"LA","FW08LA164",2009-07-20,18,"R",13.5,"R",125.755,"",128,"","PROB",3,249.5144085,30.97787466,-91.47948203,TRUE,TRUE,FALSE,FALSE
"LA","FW08LA173",2009-07-21,83,"",31.53,"",133.1088,"",323,"","PROB",4,574.3948834,31.35300743,-92.71816774,FALSE,FALSE,FALSE,FALSE
"MI","FW08MI001",2009-07-27,44,"H",71.21,"",153.4938,"",601,"","PROB",3,866.8873336,42.43728423,-85.12122073,FALSE,FALSE,FALSE,FALSE
"MI","FW08MI006",2009-06-29,37,"H",232.1,"",17.215,"",946,"","PROB",2,816.0521792,43.20778923,-83.20034269,FALSE,FALSE,FALSE,FALSE
"MI","FW08MI008",2009-07-14,11,"R",12.88,"R",24.7325,"",191,"","PROB",3,822.6504671,44.14280676,-86.01340316,TRUE,TRUE,FALSE,FALSE
"MI","FW08MI009",2009-07-20,48,"",455.63,"",56.4,"",846,"","PROB",2,816.0521792,44.21902808,-83.87285929,FALSE,FALSE,FALSE,FALSE
"MI","FW08MI013",2009-07-08,19,"R",0,"R",96.7438,"",848,"","PROB",3,822.6504671,46.53231367,-89.39796022,TRUE,TRUE,FALSE,FALSE
"MI","FW08MI020",2009-09-10,16,"R",222.58,"",1.8569,"R",394,"","PROB",5,124.7654258,42.5522966,-82.58845921,TRUE,FALSE,FALSE,TRUE
"MI","FW08MI021",2009-07-29,86,"",1963.95,"",292.605,"",2883,"H","PROB",4,3848.810501,42.55558653,-82.98476731,FALSE,FALSE,FALSE,FALSE
"MI","FW08MI025",2009-09-02,17,"R",31.15,"",22.7938,"",136,"","PROB",4,3848.810501,43.93064022,-86.02687104,TRUE,FALSE,FALSE,FALSE
"MI","FW08MI029",2009-07-20,5,"R",51.13,"",26.4838,"",206,"","PROB",1,1889.094634,44.31521583,-84.21130808,TRUE,FALSE,FALSE,FALSE
"MI","FW08MI031",2009-07-10,68,"",24.79,"",36.3,"",1468,"","PROB",1,1889.094634,46.29205997,-88.94178851,FALSE,FALSE,FALSE,FALSE
"MI","FW08MI045",2009-07-21,6,"R",120.89,"",21.846,"H",362,"H","PROB",5,138.6003843,44.1003082,-84.05017167,TRUE,FALSE,FALSE,FALSE
"MI","FW08MI052",2009-06-30,26,"H",1.58,"R",21.285,"",736,"","PROB",2,1648.489669,42.94237762,-82.48532742,FALSE,TRUE,FALSE,FALSE
"MI","FW08MI053",2009-07-28,480,"",47.85,"",145.0775,"",1520,"","PROB",1,1889.094634,42.54559156,-83.31093382,FALSE,FALSE,FALSE,FALSE
"MI","FW08MI055",2009-07-08,25,"",0.73,"R",25.6513,"",570,"","PROB",1,1889.094634,46.9449983,-89.15259887,FALSE,TRUE,FALSE,FALSE
"MI","FW08MI063",2009-07-07,7,"R",87.35,"",49.6025,"",306,"","PROB",1,1889.094634,46.78711584,-88.74089617,TRUE,FALSE,FALSE,FALSE
"MI","FW08MI077",2009-07-22,45,"",1898.32,"",28.0763,"",2369,"","PROB",1,3937.801969,43.61935318,-82.78240748,FALSE,FALSE,FALSE,FALSE
"MI","FW08MI079",2009-08-18,37,"",8.46,"R",32.6994,"",817,"","PROB",2,1648.489669,46.66531826,-88.17076379,FALSE,TRUE,FALSE,FALSE
"MI","FW08MI080",2009-08-17,37,"",4.57,"R",36.6744,"",881,"","PROB",1,1889.094634,46.18148384,-85.87592408,FALSE,TRUE,FALSE,FALSE
"MS","FW08MS020",2009-07-24,10,"R",23.25,"",21.5531,"",110,"","PROB",1,1797.020464,31.19723352,-89.69055391,TRUE,FALSE,FALSE,FALSE
"MS","FW08MS026",2009-07-24,4,"R",148.68,"",66.9094,"",259,"","PROB",4,1213.005346,31.31668821,-90.29968637,TRUE,FALSE,FALSE,FALSE
"MS","FW08MS045",2009-08-04,124,"",0,"R",236.415,"",791,"","PROB",1,1797.020464,32.16149041,-88.8248558,FALSE,TRUE,FALSE,FALSE
"MS","FW08MS053",2009-08-19,87,"",1997.81,"",29.7731,"",367,"","PROB",7,89.88959139,30.40424154,-88.58716251,FALSE,FALSE,FALSE,FALSE
"MI","FW08MI007",2009-07-06,7,"R",4.56,"R",23.2738,"",288,"","PROB",1,6790.164778,46.48968808,-86.10953724,TRUE,TRUE,FALSE,FALSE
"MD","FW08MD010",2009-08-18,31,"",751.44,"",70.6044,"",947,"","PROB",3,717.908423,38.90393408,-77.05623395,FALSE,FALSE,FALSE,FALSE
"MD","FW08MD022",2009-07-15,54,"",48.64,"",91.6563,"",224,"","PROB",1,986.7888485,38.54956891,-75.74115058,FALSE,FALSE,FALSE,FALSE
"MN","FW08MN013",2009-07-21,74,"",910.05,"",207.135,"",1839,"","PROB",8,52.97124593,44.13244189,-91.72951957,FALSE,FALSE,FALSE,FALSE
"MN","FW08MN042",2009-07-16,16,"R",13.08,"R",35.9025,"",371,"","PROB",5,104.4592737,46.94815024,-92.43221878,TRUE,TRUE,FALSE,FALSE
"MN","FW08MN052",2009-07-14,19,"R",140,"",80.0663,"",878,"","PROB",7,54.59715525,44.9773027,-93.24067239,TRUE,FALSE,FALSE,FALSE
"MT","FW08MT049",2009-09-16,1,"R",8.05,"R",19.29,"",184,"","PROB",8,335.7143341,48.00521118,-105.9092292,TRUE,TRUE,FALSE,FALSE
"NH","FW08NH001",2009-07-15,7,"R",0.68,"R",16.0188,"",220,"","PROB",3,170.5349538,42.91108257,-71.99572499,TRUE,TRUE,FALSE,FALSE
"NH","FW08NH002",2009-08-12,9,"R",16.43,"R",22.8113,"",205,"","PROB",2,1362.891979,43.69617203,-71.98132823,TRUE,TRUE,FALSE,FALSE
"NH","FW08NH003",2009-08-25,38,"",218.35,"",54.7619,"",478,"","PROB",4,819.9329733,43.33658121,-70.99620828,FALSE,FALSE,FALSE,FALSE
"NH","FW08NH104",2009-07-13,5,"R",32,"",17.1038,"",153,"","PROB",3,658.160612,44.39319214,-71.21993288,TRUE,FALSE,FALSE,FALSE
"AZ","FW08AZ003",2009-06-23,4,"HR",2.09,"R",13.6663,"",57,"","PROB",3,82.92231771,34.19259994,-111.0367437,FALSE,TRUE,FALSE,FALSE
"AZ","FW08AZ050",2009-07-12,3,"HR",0.13,"R",38.3163,"",201,"","PROB",6,12.56695255,36.860876,-113.9534472,FALSE,TRUE,FALSE,FALSE
"AZ","FW08AZ062",2009-07-09,9,"R",292.14,"",17.5925,"",512,"","PROB",8,30.64225279,33.47634212,-114.6053022,TRUE,FALSE,FALSE,FALSE
"DE","FW08DE025",2009-09-28,14,"R",530.65,"",61.4006,"",878,"","PROB",2,28.03947314,39.80613511,-75.46540517,TRUE,FALSE,FALSE,FALSE
"CO","FW08CO029",2009-10-08,7,"R",0.69,"R",92.8425,"",65,"","PROB",3,418.4368182,37.71406868,-106.8381694,TRUE,TRUE,FALSE,FALSE
"CO","FW08CO129",2009-08-12,6,"R",5.02,"R",48.9363,"",79,"","PROB",3,418.4368182,38.06736596,-105.08476,TRUE,TRUE,FALSE,FALSE
"AR","FW08AR003",2009-08-16,14,"R",651.63,"",41.3594,"",741,"","PROB",5,1278.201968,36.24468981,-92.83583518,TRUE,FALSE,FALSE,FALSE
"AR","FW08AR012",2009-08-03,5,"R",246.71,"",98.9875,"",554,"","PROB",8,142.26412,34.35270394,-91.10541947,TRUE,FALSE,FALSE,FALSE
"AR","FW08AR022",2009-08-04,30,"",138.28,"",202.0088,"",626,"","PROB",5,226.876269,34.8014198,-90.77003066,FALSE,FALSE,FALSE,FALSE
"NV","FW08NV020",2009-07-05,0,"HR",425.3,"",7.2975,"",584,"","PROB",8,75.90356843,35.07424153,-114.6042918,FALSE,FALSE,FALSE,FALSE
"NJ","FW08NJ001",2009-09-21,47,"",1898.38,"",43.185,"",2004,"","PROB",2,739.8558191,40.17138224,-74.41457146,FALSE,FALSE,FALSE,FALSE
"NJ","FW08NJ001",2009-07-29,51,"",1674,"",75.735,"",1844,"","PROB",2,739.8558191,40.17138224,-74.41457146,FALSE,FALSE,FALSE,FALSE
"NJ","FW08NJ035",2009-08-05,174,"",837.36,"",98.6538,"",1142,"","PROB",1,1272.065954,40.91276424,-74.39217021,FALSE,FALSE,FALSE,FALSE
"CO","FW08CO072",2009-09-30,7,"R",81.27,"",152.5644,"",397,"","PROB",5,168.2521444,37.34161814,-103.9085079,TRUE,FALSE,FALSE,FALSE
"CO","FW08CO171",2009-09-28,0,"R",40.57,"",29.0394,"",88,"","PROB",1,1819.29064,40.62352247,-105.9780085,TRUE,FALSE,FALSE,FALSE
"VT","FW08VT020",2009-07-22,1,"R",56.27,"",1012.075,"H",1506,"","PROB",3,419.6319286,44.07469974,-72.25039348,TRUE,FALSE,FALSE,FALSE
"VT","FW08VT021",2009-08-18,10,"R",138.9,"",14.4144,"",192,"","PROB",2,455.7534294,44.62930667,-72.03324782,TRUE,FALSE,FALSE,FALSE
"WA","FW08WA018",2009-07-27,11,"HR",1.39,"R",123.175,"",99,"","PROB",4,383.3890951,46.52705817,-120.7842509,FALSE,TRUE,FALSE,FALSE
"DE","FW08DE011",2009-09-16,101,"",3221.44,"",55.0713,"",4598,"H","PROB",1,123.4970313,38.46110337,-75.24277473,FALSE,FALSE,FALSE,FALSE
"DE","FW08DE025",2009-08-17,18,"R",691.37,"",52.7394,"",864,"","PROB",2,28.03947314,39.80613511,-75.46540517,TRUE,FALSE,FALSE,FALSE
"DE","FW08DE046",2009-09-21,26,"",1613.44,"",73.9888,"",1733,"","PROB",1,123.4970313,38.79629463,-75.45794504,FALSE,FALSE,FALSE,FALSE
"ND","FW08ND011",2009-08-19,24,"",915.84,"",223.8669,"",1722,"","PROB",5,484.3427561,48.18662064,-97.56315071,FALSE,FALSE,FALSE,FALSE
"ND","FW08ND023",2009-08-18,50,"",1126.47,"",183.5594,"",1682,"","PROB",5,150.3738968,48.17576022,-97.69985603,FALSE,FALSE,FALSE,FALSE
"ND","FW08ND042",2009-07-28,12,"R",0,"R",36.98,"",238,"","PROB",6,27.20920578,46.00894285,-103.9219732,TRUE,TRUE,FALSE,FALSE
"NH","FW08NH057",2009-07-20,8,"R",65.06,"",9.9688,"",158,"","PROB",3,658.160612,43.81879305,-71.19523931,TRUE,FALSE,FALSE,FALSE
"ND","FW08ND074",2009-07-27,23,"H",0,"R",114.73,"",1031,"","PROB",6,27.20920578,45.96721428,-103.1883362,FALSE,TRUE,FALSE,FALSE
"VT","FW08VT024",2009-07-28,13,"R",73.92,"",10.265,"",201,"","PROB",2,455.7534294,43.0952044,-72.83496679,TRUE,FALSE,FALSE,FALSE
"AR","FW08AR001",2009-07-20,35,"",89.2,"",202.771,"H",684,"H","PROB",4,1378.310158,36.11038631,-90.4500669,FALSE,FALSE,FALSE,FALSE
"AR","FW08AR002",2009-07-28,496,"",38.93,"",231.9088,"",1438,"","PROB",3,4695.521472,35.00868082,-91.81229884,FALSE,FALSE,FALSE,FALSE
"AR","FW08AR013",2009-06-10,82,"H",3.74,"R",108.6613,"",1121,"","PROB",1,1217.875312,33.6451774,-92.20747631,FALSE,TRUE,FALSE,FALSE
"AR","FW08AR020",2009-06-02,10,"HR",25.85,"",9.9013,"",173,"","PROB",2,672.9608422,34.06488091,-93.44225956,FALSE,FALSE,FALSE,FALSE
"AR","FW08AR025",2009-06-25,83.4,"H",139.74,"",7.5456,"",529,"","PROB",3,619.6242044,36.23849513,-91.90776752,FALSE,FALSE,FALSE,FALSE
"AR","FW08AR026",2009-07-20,60,"",371.32,"",273.675,"",953,"","PROB",6,219.8559518,35.53264371,-90.44201227,FALSE,FALSE,FALSE,FALSE
"AR","FW08AR027",2009-06-30,645,"H",26.55,"",452.0538,"H",2258,"H","PROB",2,714.6330036,35.3466556,-91.32230048,FALSE,FALSE,FALSE,FALSE
"AR","FW08AR037",2009-08-11,27,"",224.96,"",215.96,"",736,"","PROB",7,146.6308015,36.10448686,-91.08780527,FALSE,FALSE,FALSE,FALSE
"AR","FW08AR042",2009-08-04,33,"",143.55,"",219.965,"",644,"","PROB",5,226.876269,34.77402298,-90.74420867,FALSE,FALSE,FALSE,FALSE
"AR","FW08AR043",2009-07-28,17,"R",300.82,"",96.28,"",618,"","PROB",8,142.26412,35.05882281,-91.4438667,TRUE,FALSE,FALSE,FALSE
"AR","FW08AR052",2009-07-27,23,"H",22.05,"",105.0338,"",726,"","PROB",7,146.6308015,33.04553747,-93.82874478,FALSE,FALSE,FALSE,FALSE
"AR","FW08AR053",2009-08-12,28,"",142.5,"",117.6088,"",501,"","PROB",6,219.8559518,36.28442851,-90.72571493,FALSE,FALSE,FALSE,FALSE
"AR","FW08AR057",2009-08-17,10,"R",332.39,"",10.1794,"",454,"","PROB",7,99.26051393,36.063267,-92.11116972,TRUE,FALSE,FALSE,FALSE
"AR","FW08AR060",2009-08-18,11,"R",0.44,"R",84.9131,"",229,"","PROB",8,96.30452482,35.40391583,-94.33819472,TRUE,TRUE,FALSE,FALSE
